place_name,text,sentiment,key_phrases
Sense Seny Restaurant,an exceptional kitchen and an attention of 10!,"[{'label': 'positive', 'score': 0.95917535}, {'label': 'neutral', 'score': 0.03669378}, {'label': 'negative', 'score': 0.004130889}]",[]
Sense Seny Restaurant,"salmon tartar, bravas potatoes, grilled vegetables, all very delicious, reasonable price, good service. its a shame that in the middle of dinner a group of very, very loud asian girls arrived, but since they knew the waiter we didnt dare say anything...","[{'label': 'positive', 'score': 0.72816426}, {'label': 'neutral', 'score': 0.18749766}, {'label': 'negative', 'score': 0.084338084}]","['salmon tartar', 'grilled vegetables', 'bravas potatoes', 'asian girls']"
Sense Seny Restaurant,"we were lured in by 4.7 start reviews but were very disappointed by the food and the setting, do not recommend if you re looking for good quality food.","[{'label': 'negative', 'score': 0.8602566}, {'label': 'neutral', 'score': 0.12417753}, {'label': 'positive', 'score': 0.015565806}]",[]
Sense Seny Restaurant,small place without pretensions... very cheerful and attentive service... sufficient dishes if you ask for different proposals. i think its the way to enjoy it. the desserts are also very good.,"[{'label': 'positive', 'score': 0.9738367}, {'label': 'neutral', 'score': 0.021008039}, {'label': 'negative', 'score': 0.005155281}]","['desserts', 'sufficient dishes']"
Sense Seny Restaurant,"all good, quite normal. mediterranean menu at noon correct.","[{'label': 'positive', 'score': 0.92193395}, {'label': 'neutral', 'score': 0.07407903}, {'label': 'negative', 'score': 0.003987047}]",['mediterranean menu']
Sense Seny Restaurant,"pleasant environment, great food and attentive service. we were very satisfied, the children were excited and we hope to visit soon.","[{'label': 'positive', 'score': 0.9871417}, {'label': 'neutral', 'score': 0.01022273}, {'label': 'negative', 'score': 0.0026354862}]",['children']
Sense Seny Restaurant,"lunch with my children, great place and company     very pleasant attention, thank you","[{'label': 'positive', 'score': 0.9891845}, {'label': 'neutral', 'score': 0.008095083}, {'label': 'negative', 'score': 0.002720427}]",['children']
Sense Seny Restaurant,worst menu deldia insincere servers and food to match (meaning not very good),"[{'label': 'negative', 'score': 0.9535855}, {'label': 'neutral', 'score': 0.040894516}, {'label': 'positive', 'score': 0.0055199508}]",['insincere servers']
Sense Seny Restaurant,"the food is amazing, and i love the service & the atmosphere there. love it.","[{'label': 'positive', 'score': 0.9898552}, {'label': 'neutral', 'score': 0.0067485264}, {'label': 'negative', 'score': 0.00339632}]",[]
Sense Seny Restaurant,perfect!  dont miss this place if you re visiting barcelona. it s really close to casa mila,"[{'label': 'positive', 'score': 0.9889474}, {'label': 'neutral', 'score': 0.008765946}, {'label': 'negative', 'score': 0.0022866498}]",[]
Sense Seny Restaurant,"i went there because the korean reviews were good, but i feel like the reviews were a bit exaggerated. it may vary depending on personal taste, but the price is expensive and the taste is so-so. i had royal sliders, olive calamari, and gambas.","[{'label': 'neutral', 'score': 0.48654544}, {'label': 'positive', 'score': 0.33155787}, {'label': 'negative', 'score': 0.18189664}]","['gambas', 'korean reviews', 'olive calamari', 'royal sliders']"
Sense Seny Restaurant,"we found this place by accident and it turned out that it couldnt have been better. very nice atmosphere, fast and friendly service, and delicious food. there is also a polish accent ;) i highly recommend it to everyone visiting barcelona","[{'label': 'positive', 'score': 0.9878907}, {'label': 'neutral', 'score': 0.00868926}, {'label': 'negative', 'score': 0.0034199473}]","['barcelona', 'polish accent']"
Sense Seny Restaurant,"food was good! a little more expensive, but the quality is good. the waiters were a bit cool  unfortunately there was room for improvement","[{'label': 'positive', 'score': 0.9491859}, {'label': 'neutral', 'score': 0.03853722}, {'label': 'negative', 'score': 0.0122769065}]",['waiters']
Sense Seny Restaurant,"great food and service, highly recommend!","[{'label': 'positive', 'score': 0.98265475}, {'label': 'neutral', 'score': 0.011388638}, {'label': 'negative', 'score': 0.0059566586}]",[]
Sense Seny Restaurant,"great dinner at sense seny! my favorites: the sauteed calamari in an incredible garlic tomato oil, the fried pimento peppers, and the mushroom wontons with a delicious truffle mayo. the pecking duck cannelloni was just okay and the shrimp cheese fried balls were quite tough, though tasty. really enjoyable experience overall and fairly priced. i d definitely go back.","[{'label': 'positive', 'score': 0.9872011}, {'label': 'neutral', 'score': 0.009973948}, {'label': 'negative', 'score': 0.0028249896}]","['pecking duck cannelloni', 'shrimp cheese fried balls', 'sauteed calamari', 'sense seny', 'fried pimento peppers', 'truffle mayo', 'mushroom wontons', 'garlic tomato oil']"
Sense Seny Restaurant,"excellent food n service. we had dinner here twice during our stay. the gambas in oil, beef sliders, mushroom wanton, salmon tartare and avocado and grilled calamari are not to be missed!","[{'label': 'positive', 'score': 0.98527503}, {'label': 'neutral', 'score': 0.012275412}, {'label': 'negative', 'score': 0.0024495057}]","['beef sliders', 'grilled calamari', 'salmon tartare', 'gambas', 'mushroom wanton']"
Sense Seny Restaurant,central and very nice place. you eat relatively well for  16 a menu. the menu is not too elaborate but at those prices it is what they usually give.,"[{'label': 'positive', 'score': 0.9144475}, {'label': 'neutral', 'score': 0.07825093}, {'label': 'negative', 'score': 0.0073016114}]",[]
Sense Seny Restaurant,"so delicious and friendly we ruined it by ordering something like paella(?), so don t eat that!! other than that, everything is delicious","[{'label': 'positive', 'score': 0.5591173}, {'label': 'negative', 'score': 0.23079497}, {'label': 'neutral', 'score': 0.21008772}]",[]
Sense Seny Restaurant,best tapas in barcelona. dont leave barca without going to this restaurant. the food and service is amazing ...a wee diamond for sure...please come to glasgow and open a restaurant because its so amazing. thanks for an amazing night x,"[{'label': 'positive', 'score': 0.98392314}, {'label': 'neutral', 'score': 0.010846507}, {'label': 'negative', 'score': 0.0052303076}]",['tapas']
Sense Seny Restaurant,"its so delicious here. set menu from 1-4pm? theres also pasta, mains, and drinks! its cost-effective so far. i happened to see a picture of the royal slider and fell in love with the menu, so i visited for the second time. its really my style. its delicious. i highly recommend it! the food is very good and not too salty. i also strongly recommend clara sangria>_<","[{'label': 'positive', 'score': 0.98610735}, {'label': 'neutral', 'score': 0.010791695}, {'label': 'negative', 'score': 0.0031009982}]",['royal slider']
Sense Seny Restaurant,"good restaurant with a special, different seal. good quality and service. very reasonable quality/price ratio.","[{'label': 'positive', 'score': 0.9670641}, {'label': 'neutral', 'score': 0.027697122}, {'label': 'negative', 'score': 0.0052388264}]",[]
Sense Seny Restaurant,"the best restaurant i visited during my week in barcelona! food, atmosphere, service, nothing missing there is nothing. suggestion!","[{'label': 'positive', 'score': 0.9832877}, {'label': 'neutral', 'score': 0.011154979}, {'label': 'negative', 'score': 0.0055573317}]",[]
Sense Seny Restaurant,"i went because i saw a video that said it was worth 13 euros, i understand that the prices have increased and now it is worth 16 euros, the food was acceptable but small in quantity, the best options come with a supplement. in my opinion it is expensive, for what it is.","[{'label': 'negative', 'score': 0.59483016}, {'label': 'neutral', 'score': 0.35818928}, {'label': 'positive', 'score': 0.046980552}]",[]
Sense Seny Restaurant,"i would definitely come back, excellent","[{'label': 'positive', 'score': 0.9692593}, {'label': 'neutral', 'score': 0.02493884}, {'label': 'negative', 'score': 0.005801842}]",[]
Sense Seny Restaurant,"the food is delicious, each of the dishes i served were magnificent! congratulations to the kitchen staff and above all i thank the pleasant waitress who served me, miguelina, a wonderful waitress who serves with an impeccable attitude!","[{'label': 'positive', 'score': 0.98998487}, {'label': 'neutral', 'score': 0.0067687994}, {'label': 'negative', 'score': 0.0032463975}]",[]
Sense Seny Restaurant,"serious quality and good service, with pleasure.","[{'label': 'positive', 'score': 0.9449059}, {'label': 'neutral', 'score': 0.045854725}, {'label': 'negative', 'score': 0.009239414}]",[]
Sense Seny Restaurant,"just ate here with my family, by far the best tapas in barcelona! so fresh, delicious and a great combination between the classic and innovative! perfect localization and so so so great staff! highly recommend","[{'label': 'positive', 'score': 0.98972565}, {'label': 'neutral', 'score': 0.006738264}, {'label': 'negative', 'score': 0.0035360819}]","['tapas', 'localization']"
Sense Seny Restaurant,"we came by chance and had a great meal, the peking duck cannelloni is incredible. yomaira has treated us fantastically. we will repeat!","[{'label': 'positive', 'score': 0.9890098}, {'label': 'neutral', 'score': 0.007692454}, {'label': 'negative', 'score': 0.0032977164}]",['peking duck cannelloni']
Sense Seny Restaurant,delicious food and incredible service. we arrived with a large group and they took great care of us! yomaira took care of us and was very patient with us.,"[{'label': 'positive', 'score': 0.98659337}, {'label': 'neutral', 'score': 0.009774706}, {'label': 'negative', 'score': 0.003631844}]",[]
Sense Seny Restaurant,"we had dinner on a saturday in november, we had no prior reservation, it was a very pleasant positive surprise, a reference place to return to, centrally located, very good quality/price ratio!, generous portions and very attentive service!","[{'label': 'positive', 'score': 0.9822396}, {'label': 'neutral', 'score': 0.013483697}, {'label': 'negative', 'score': 0.0042767185}]",['generous portions']
Sense Seny Restaurant,"smelt amazing when we got in, especially after a long day of walking and sightseeing. lovely staff and they were joking around with each other and it made the atmosphere feel so friendly and comfortable. service as well was spot on, food came out very quickly and was the best thing ive ever eaten for the royal slider. they have english and spanish menus and cater to both easily. only slightly terrifying when the prawns came out with heads!","[{'label': 'positive', 'score': 0.9792459}, {'label': 'neutral', 'score': 0.015660442}, {'label': 'negative', 'score': 0.005093706}]",['royal slider']
Sense Seny Restaurant,"based on the reviews, i thought it would be good, so i went there around 6:30 to have an early dinner. i hesitated for a while because there were no customers in the restaurant, but the rib eye steak, paella, and creamy burrata salad were all top quality. it suited korean tastes well. there were no issues with language communication with the staff and the service was satisfactory.","[{'label': 'positive', 'score': 0.9321672}, {'label': 'neutral', 'score': 0.06218123}, {'label': 'negative', 'score': 0.0056515937}]","['creamy burrata salad', 'rib eye steak', 'paella']"
Sense Seny Restaurant,mega!,"[{'label': 'positive', 'score': 0.8180239}, {'label': 'neutral', 'score': 0.16656408}, {'label': 'negative', 'score': 0.0154120205}]",[]
Sense Seny Restaurant,great atmosphere and delicious food.,"[{'label': 'positive', 'score': 0.98248106}, {'label': 'neutral', 'score': 0.013286782}, {'label': 'negative', 'score': 0.004232212}]",[]
Sense Seny Restaurant,everything is very tasty except dessert,"[{'label': 'positive', 'score': 0.9558361}, {'label': 'neutral', 'score': 0.038403295}, {'label': 'negative', 'score': 0.0057605356}]",['dessert']
Sense Seny Restaurant,"a small but pleasant place, very good value for money. good service and friendliness.","[{'label': 'positive', 'score': 0.9692793}, {'label': 'neutral', 'score': 0.0263296}, {'label': 'negative', 'score': 0.0043911934}]",[]
Sense Seny Restaurant,"cozy atmosphere with a chic touch, very friendly staff. correct portions but some with a price that is too high for the quality of the dish, such as the meat. come on...expensive for the size of the portions. for the bill price of 2, we ate 4 elsewhere.","[{'label': 'neutral', 'score': 0.4249055}, {'label': 'negative', 'score': 0.31683636}, {'label': 'positive', 'score': 0.25825816}]",['correct']
Sense Seny Restaurant,nice place. food and drinks were good. service was excellent but try to make reservations as walk ins may be poorly received. a little warm and no outside tables. a wonderful restaurant to avoid the more tourist trap areas.,"[{'label': 'positive', 'score': 0.9416014}, {'label': 'neutral', 'score': 0.04383798}, {'label': 'negative', 'score': 0.014560702}]",['tourist']
Sense Seny Restaurant,"situated close to a great shopping district. the food is casual, yet refined and affordable. you won t find this quality of food in this price range. i really don t know how they do it and still stay in business.","[{'label': 'positive', 'score': 0.85525966}, {'label': 'neutral', 'score': 0.101689756}, {'label': 'negative', 'score': 0.04305062}]",['shopping district']
Sense Seny Restaurant,"great food and service! we had the garlic prawns, the seafood rice and the burrata. for the desert was the flan.","[{'label': 'positive', 'score': 0.98132354}, {'label': 'neutral', 'score': 0.015255045}, {'label': 'negative', 'score': 0.0034213685}]","['burrata', 'seafood rice', 'garlic prawns']"
Sense Seny Restaurant,"staff were all very friendly. food was excellent. we had the goat cheese salad, mushroom wontons and potato bravos. overall vibe was modern and comfortable. highly recommend.","[{'label': 'positive', 'score': 0.98204064}, {'label': 'neutral', 'score': 0.013835976}, {'label': 'negative', 'score': 0.00412338}]","['goat cheese salad', 'potato bravos', 'mushroom wontons']"
Sense Seny Restaurant,"nice, clean, neat, but not at all tasty - chicken nuggets (they have a different name for something like chicken krispies) even an adult couldn t chew, but we ordered a three-year-old child, the steak is completely tasteless. in short, i dont recommend it to eat.","[{'label': 'negative', 'score': 0.9020676}, {'label': 'neutral', 'score': 0.084893085}, {'label': 'positive', 'score': 0.013039325}]","['chicken nuggets', 'chicken krispies']"
Sense Seny Restaurant,"very good experience. without a doubt, one of the best food places i have been to in barcelona. the quality and quantity of food go hand in hand. special thanks to nicole, thomas, dantony and martin for their attention. 100% recommended","[{'label': 'positive', 'score': 0.9873231}, {'label': 'neutral', 'score': 0.008373143}, {'label': 'negative', 'score': 0.0043037334}]",['food places']
Sense Seny Restaurant,"this place is fantastic! the food was absolutely delicious with creative seasonings & delectable flavor! our server was gracious, kind, attentive & charming. i would definitely seek out this restaurant again next time im in barcelona. thank you!","[{'label': 'positive', 'score': 0.9906584}, {'label': 'neutral', 'score': 0.006427344}, {'label': 'negative', 'score': 0.002914314}]",[]
Sense Seny Restaurant,"after eating lots of tapas during our stay in barcelona, we saved the best for last. we had five different options and all of them were absolutely delicious. not only that- the meat was super tender and the seafood was prepared in an authentic and tasty way. the staff was friendly and helpful navigating our way through the menu. definitely recommend going there when given the chance.","[{'label': 'positive', 'score': 0.9839752}, {'label': 'neutral', 'score': 0.01342167}, {'label': 'negative', 'score': 0.0026031428}]","['tapas', 'meat', 'seafood']"
Sense Seny Restaurant,service is good. food is of good quality.,"[{'label': 'positive', 'score': 0.9511162}, {'label': 'neutral', 'score': 0.042256866}, {'label': 'negative', 'score': 0.006626981}]",[]
Sense Seny Restaurant,lovely food and host,"[{'label': 'positive', 'score': 0.9611672}, {'label': 'neutral', 'score': 0.025324479}, {'label': 'negative', 'score': 0.013508263}]",[]
Sense Seny Restaurant,"lovely experience,great atmosphere, great food, will go again.","[{'label': 'positive', 'score': 0.9878257}, {'label': 'neutral', 'score': 0.007997612}, {'label': 'negative', 'score': 0.004176716}]",[]
Sense Seny Restaurant,"tres bonne accueil, tres bons tapas tout etait parfait","[{'label': 'neutral', 'score': 0.8282693}, {'label': 'negative', 'score': 0.10088689}, {'label': 'positive', 'score': 0.07084376}]",[]
Sense Seny Restaurant,excellente cuisine avec une touche dinspiration asiatique. service efficace et souriant.,"[{'label': 'positive', 'score': 0.9507987}, {'label': 'neutral', 'score': 0.043179456}, {'label': 'negative', 'score': 0.00602179}]","['cuisine', 'touche dinspiration']"
Sense Seny Restaurant,"outstanding tapas, perfect service, what more could you want! try brownies!","[{'label': 'positive', 'score': 0.9889093}, {'label': 'neutral', 'score': 0.008211734}, {'label': 'negative', 'score': 0.0028789577}]","['tapas', 'brownies']"
Sense Seny Restaurant,"good music, fresh decoration, good service although it seems to me that the service could take less time. cracked eggs with unusual potatoes (in strips). value for money for its location in the center is very good. i recommend it and would return for sure.","[{'label': 'positive', 'score': 0.9639576}, {'label': 'neutral', 'score': 0.029947385}, {'label': 'negative', 'score': 0.0060950057}]","['value for money', 'music', 'cracked eggs']"
ZOZAN Restaurant Gourmet,zozan is home,"[{'label': 'positive', 'score': 0.6245598}, {'label': 'neutral', 'score': 0.3661418}, {'label': 'negative', 'score': 0.009298347}]",[]
ZOZAN Restaurant Gourmet,"every time we go we order the goat cheese picado, with honey and mozzarella, its delicious","[{'label': 'positive', 'score': 0.964715}, {'label': 'neutral', 'score': 0.032824356}, {'label': 'negative', 'score': 0.002460587}]",['goat cheese picado']
ZOZAN Restaurant Gourmet,"great restaurant! the food was very delicious! thank you very much, we always enjoy coming back!","[{'label': 'positive', 'score': 0.98995423}, {'label': 'neutral', 'score': 0.006375966}, {'label': 'negative', 'score': 0.003669785}]",[]
ZOZAN Restaurant Gourmet,good food,"[{'label': 'positive', 'score': 0.8657616}, {'label': 'neutral', 'score': 0.11290776}, {'label': 'negative', 'score': 0.02133062}]",[]
ZOZAN Restaurant Gourmet,the food is very delicious,"[{'label': 'positive', 'score': 0.9808435}, {'label': 'neutral', 'score': 0.014692244}, {'label': 'negative', 'score': 0.004464244}]",[]
ZOZAN Restaurant Gourmet,dont go to these places!!! bad attitude disgusting food!,"[{'label': 'negative', 'score': 0.95244104}, {'label': 'neutral', 'score': 0.039933532}, {'label': 'positive', 'score': 0.0076253936}]",[]
ZOZAN Restaurant Gourmet,"the food is very delicious, they serve quickly and are attentive","[{'label': 'positive', 'score': 0.98394865}, {'label': 'neutral', 'score': 0.011239554}, {'label': 'negative', 'score': 0.004811805}]",[]
ZOZAN Restaurant Gourmet,"durum very good! very good plated kebab and very generous quantity. and very friendly waitresses. i recommend it, they also offer a very nice terrace on the rambla. economical prices","[{'label': 'positive', 'score': 0.980804}, {'label': 'neutral', 'score': 0.0154092135}, {'label': 'negative', 'score': 0.003786742}]","['waitresses', 'plated kebab', 'economical prices']"
ZOZAN Restaurant Gourmet,"good durum, good quantity and price","[{'label': 'positive', 'score': 0.8308905}, {'label': 'neutral', 'score': 0.15131518}, {'label': 'negative', 'score': 0.017794352}]","['quantity', 'durum', 'price']"
ZOZAN Restaurant Gourmet,bad management at the time of collection. be vigilant so that they do not charge you more,"[{'label': 'negative', 'score': 0.7084514}, {'label': 'neutral', 'score': 0.27679867}, {'label': 'positive', 'score': 0.014749955}]",[]
ZOZAN Restaurant Gourmet,"fatal kebab, not good","[{'label': 'negative', 'score': 0.9362296}, {'label': 'neutral', 'score': 0.05701813}, {'label': 'positive', 'score': 0.0067522763}]",['fatal kebab']
ZOZAN Restaurant Gourmet,best kebab i ate in barcelona,"[{'label': 'positive', 'score': 0.96888375}, {'label': 'neutral', 'score': 0.02664974}, {'label': 'negative', 'score': 0.0044665383}]",[]
ZOZAN Restaurant Gourmet,"very good food, excellent friendliness","[{'label': 'positive', 'score': 0.9719491}, {'label': 'neutral', 'score': 0.02050701}, {'label': 'negative', 'score': 0.0075438623}]",['friendliness']
ZOZAN Restaurant Gourmet,un kebab barcelonaid sympa. la cuisine est bonne et laccueil sympa,"[{'label': 'neutral', 'score': 0.82307255}, {'label': 'negative', 'score': 0.13025211}, {'label': 'positive', 'score': 0.046675414}]",['kebab barcelonaid']
ZOZAN Restaurant Gourmet,a small ration of french fries for a little girl to take away is 3 euros!! ladron,"[{'label': 'negative', 'score': 0.47931215}, {'label': 'neutral', 'score': 0.4666896}, {'label': 'positive', 'score': 0.053998213}]","['french fries', 'little girl']"
ZOZAN Restaurant Gourmet,"describing a racist is easy, but here i come to express my opinion. as for the service, they are extremely precarious. they dont use gloves. they touch everything with their hands and then they bring you your plate, (touched by the entire staff,) it is not beef or chicken who knows what it will be. but they gave me a night that stays for me. i wouldnt advise even my worst enemy to visit this place. and you inflate them with superiority when you have the brains to be polite, there you will show that you are worth something. but i wouldnt even go for a gift again.","[{'label': 'negative', 'score': 0.85640275}, {'label': 'neutral', 'score': 0.1315126}, {'label': 'positive', 'score': 0.01208468}]",[]
ZOZAN Restaurant Gourmet,scamers! be really careful if you go here. pay up front or they will charge you with things you didnt even order. (how can you count wrong more than 6 drinks...?). besides when trying to explain that we didnt order that the owner started shouting with very bad manners. ( all this after paying more than 100 euros).,"[{'label': 'negative', 'score': 0.92597044}, {'label': 'neutral', 'score': 0.069121115}, {'label': 'positive', 'score': 0.004908505}]",[]
ZOZAN Restaurant Gourmet,"the worst durum i have ever eaten, very bad taste and little meat... very disappointing, i had to throw it away carrying half because it was inedible","[{'label': 'negative', 'score': 0.95855105}, {'label': 'neutral', 'score': 0.035471134}, {'label': 'positive', 'score': 0.0059778714}]",[]
ZOZAN Restaurant Gourmet,hidden foodgem in barcelona!,"[{'label': 'neutral', 'score': 0.8073883}, {'label': 'positive', 'score': 0.14194201}, {'label': 'negative', 'score': 0.050669707}]",['hidden foodgem']
ZOZAN Restaurant Gourmet,"disgraceful manners of the manager, after leaving more than  100 on dinner, a friend who drank non-alcoholic and arrived at the end, they wanted to fit her 6 non-alcoholic beers, taking 30 minutes. the owner got angry and we didnt leave the bar without paying that extra 8.60, when they had no organization system other than 4 separate notes, shameful.","[{'label': 'negative', 'score': 0.8591878}, {'label': 'neutral', 'score': 0.13209401}, {'label': 'positive', 'score': 0.00871818}]","['non-alcoholic beers', 'organization system']"
ZOZAN Restaurant Gourmet,"nos cobraron de mas. cuando fuimos a pagar, tenian para nuestra mesa tres cuentas abiertas y el calculo no cuadraba con lo que pedimos. despues de discutir y comentarles que no tenia sentido lo de las tres cuentas ni lo que nos querian cobrar, no entraban en razon. pagamos al final de mas para terminar con la discusion. para nada recomendable","[{'label': 'neutral', 'score': 0.835902}, {'label': 'negative', 'score': 0.09623453}, {'label': 'positive', 'score': 0.067863464}]",[]
ZOZAN Restaurant Gourmet,awful,"[{'label': 'negative', 'score': 0.82272875}, {'label': 'neutral', 'score': 0.14565702}, {'label': 'positive', 'score': 0.031614225}]",[]
ZOZAN Restaurant Gourmet,one of the best foods and service we get in barcelona. food,"[{'label': 'positive', 'score': 0.9775753}, {'label': 'neutral', 'score': 0.018592758}, {'label': 'negative', 'score': 0.003831925}]",[]
ZOZAN Restaurant Gourmet,"this is certainly a 5/5. for the freshest tasty food, customer service & the always happy, friendly & welcoming atmosphere provided by staff. i ve had several meals here while my partner is play poker. it sure is one of the hidden treasures of barcelona. i d highly recommend travellers make a point of dropping in for a meal. i ve dined in & had take away. both of high standard & the freshest ingredients. vegetarian options: caters for all parking: an easy walk kid-friendliness: absolutely kid friendly","[{'label': 'positive', 'score': 0.9827696}, {'label': 'neutral', 'score': 0.01398032}, {'label': 'negative', 'score': 0.0032500783}]",['customer service']
ZOZAN Restaurant Gourmet,kebab was veeery good,"[{'label': 'positive', 'score': 0.966895}, {'label': 'neutral', 'score': 0.028748088}, {'label': 'negative', 'score': 0.004356959}]",['kebab']
ZOZAN Restaurant Gourmet,"during my tour of barcelona and before arriving at the beach, which was very close, what motivated me to choose the restaurant was the halal service, the presence of space to sit outside in the shade and indoors, despite the lack of ventilation, but the atmosphere was acceptable. the waiter was extremely courteous and sophisticated. i charged my phone and my stomach with delicious food and prepared it. i ordered until i was full, thank god, and i finished it with coffee at a table outside the restaurant on a busy street with pedestrians. i highly recommend it and thank you for the service","[{'label': 'positive', 'score': 0.93832767}, {'label': 'neutral', 'score': 0.056151275}, {'label': 'negative', 'score': 0.0055210986}]",['halal service']
ZOZAN Restaurant Gourmet,good service and tasty food!,"[{'label': 'positive', 'score': 0.973069}, {'label': 'neutral', 'score': 0.022423517}, {'label': 'negative', 'score': 0.004507478}]",[]
ZOZAN Restaurant Gourmet,"the food was super bad, the chicken was in bad condition and the salad was already stale and had a very bad taste. we mentioned it to the waiters but they didnt give it any importance.","[{'label': 'negative', 'score': 0.9511701}, {'label': 'neutral', 'score': 0.04465017}, {'label': 'positive', 'score': 0.0041797017}]","['chicken', 'salad']"
ZOZAN Restaurant Gourmet,"very large menu with very different dishes. we ate there several times and werent disappointed once. very tasty and cheap, the portions were also decent. staff very friendly even if we just wanted to drink a beer, a 0.3 cana for 2.80 euros. conclusion: cheap and very tasty wheelchair accessibility: of course no problem on the terrace, space has even been made available in the restaurant for a severely disabled person, provided there is space.","[{'label': 'positive', 'score': 0.96891665}, {'label': 'neutral', 'score': 0.027358128}, {'label': 'negative', 'score': 0.0037252104}]",['wheelchair accessibility']
ZOZAN Restaurant Gourmet,i was starving and i think almost any durum would have satisfied me; unfortunately it was one of the worst durums i have ever tried; it had a very strange aftertaste.,"[{'label': 'negative', 'score': 0.9409461}, {'label': 'neutral', 'score': 0.051867533}, {'label': 'positive', 'score': 0.007186419}]",[]
ZOZAN Restaurant Gourmet,good kebab :d,"[{'label': 'positive', 'score': 0.96452934}, {'label': 'neutral', 'score': 0.030201022}, {'label': 'negative', 'score': 0.0052695945}]",['kebab']
ZOZAN Restaurant Gourmet,they are my favorite pitas in the area! perfect to go after bogatell beach and eat a good combo of pita with fries,"[{'label': 'positive', 'score': 0.9856307}, {'label': 'neutral', 'score': 0.0119761545}, {'label': 'negative', 'score': 0.0023931232}]",['bogatell beach']
ZOZAN Restaurant Gourmet,good food,"[{'label': 'positive', 'score': 0.8657616}, {'label': 'neutral', 'score': 0.11290776}, {'label': 'negative', 'score': 0.02133062}]",[]
ZOZAN Restaurant Gourmet,we eat here every saturday and sunday.,"[{'label': 'neutral', 'score': 0.8166974}, {'label': 'positive', 'score': 0.17786878}, {'label': 'negative', 'score': 0.0054337354}]",[]
ZOZAN Restaurant Gourmet,the waitresses speak badly to you and force you to have dinner,"[{'label': 'negative', 'score': 0.8893926}, {'label': 'neutral', 'score': 0.10466791}, {'label': 'positive', 'score': 0.0059394143}]",['waitresses']
ZOZAN Restaurant Gourmet,"the duruk had a very bad taste and an unpleasant smell. i dont recommend it if you want to waste your money, then go ahead.","[{'label': 'negative', 'score': 0.9476411}, {'label': 'neutral', 'score': 0.04637978}, {'label': 'positive', 'score': 0.005979183}]",['duruk']
ZOZAN Restaurant Gourmet,"a very delicious and satisfying meal, and the price is reasonable for the region. its a place i can definitely recommend to everyone.","[{'label': 'positive', 'score': 0.98618835}, {'label': 'neutral', 'score': 0.011256546}, {'label': 'negative', 'score': 0.0025550728}]",[]
ZOZAN Restaurant Gourmet,nice food kids friendly food,"[{'label': 'positive', 'score': 0.954499}, {'label': 'neutral', 'score': 0.036014255}, {'label': 'negative', 'score': 0.009486683}]",[]
ZOZAN Restaurant Gourmet,"je ne comprends pas comment ils ont eu 4.2 comme note. on a passe une vraie mauvaise experience et deux fois en plus ! service tres lent, mauvaise organisation, on demande une chose et on vous ramene une autre ; totalement differente. les serveurs ne parlent pas anglais (que lespagnol !!!). je ne recommande pas ce restaurant.","[{'label': 'neutral', 'score': 0.7786533}, {'label': 'positive', 'score': 0.14058329}, {'label': 'negative', 'score': 0.08076334}]",['mauvaise organisation']
ZOZAN Restaurant Gourmet,fried and simple food. a celiac here cannot eat anything,"[{'label': 'negative', 'score': 0.67121106}, {'label': 'neutral', 'score': 0.27643055}, {'label': 'positive', 'score': 0.05235831}]",['celiac']
ZOZAN Restaurant Gourmet,"i arrived at 11:05 p.m., closing time, its normal that they dont want to serve me unless its because they stay up late with other people who hadnt even given them the letter (a group of 10+ people) but they told us its a bad way that we left when there were only 3 people to have a simple soft drink when the rest of them had practically not even been given the menu, in that time when you prepare 10 dinners with kebab and all-inclusive with leftovers you can serve 3 cocacolas. when they checked us out it was already 11:15 p.m. (they hadnt even attended to us or those next door, which was enough reason not to check us out and even more so)","[{'label': 'negative', 'score': 0.6633928}, {'label': 'neutral', 'score': 0.32326618}, {'label': 'positive', 'score': 0.013341065}]",['closing']
ZOZAN Restaurant Gourmet,very good restaurant of street food.,"[{'label': 'positive', 'score': 0.94504833}, {'label': 'neutral', 'score': 0.05023748}, {'label': 'negative', 'score': 0.004714236}]",['street food']
ZOZAN Restaurant Gourmet,wheelchair accessibility:                      10    10 food,"[{'label': 'positive', 'score': 0.6117962}, {'label': 'neutral', 'score': 0.38004076}, {'label': 'negative', 'score': 0.008163083}]","['food', 'wheelchair accessibility']"
ZOZAN Restaurant Gourmet,the delicious falafel :),"[{'label': 'positive', 'score': 0.97952205}, {'label': 'neutral', 'score': 0.017271085}, {'label': 'negative', 'score': 0.0032069404}]",['falafel']
ZOZAN Restaurant Gourmet,bad service and the durum was expired,"[{'label': 'negative', 'score': 0.9160427}, {'label': 'neutral', 'score': 0.076759}, {'label': 'positive', 'score': 0.0071983067}]",['dur']
ZOZAN Restaurant Gourmet,its brutal!!! they denied us service without explanation in a very derogatory manner!!!,"[{'label': 'negative', 'score': 0.9511922}, {'label': 'neutral', 'score': 0.043731563}, {'label': 'positive', 'score': 0.0050761313}]",[]
ZOZAN Restaurant Gourmet,if you dont buy food but only drinks refuse to serve,"[{'label': 'negative', 'score': 0.695157}, {'label': 'neutral', 'score': 0.29397956}, {'label': 'positive', 'score': 0.010863501}]",[]
