place_name,text,sentiment,key_phrases
The Blue Orange, great assortment of sandwiches. highlight the hamburger with bacon and cheese!!!,"[{'label': 'positive', 'score': 0.9848822}, {'label': 'neutral', 'score': 0.0131413825}, {'label': 'negative', 'score': 0.0019763915}]","['sandwiches', 'bacon', 'cheese', 'hamburger']"
The Blue Orange, great find! good sandwiches and better coffee! avoid peak hours because it gets very crowded!,"[{'label': 'positive', 'score': 0.96674204}, {'label': 'neutral', 'score': 0.026956739}, {'label': 'negative', 'score': 0.0063013015}]","['sandwiches', 'coffee', 'peak hours']"
The Blue Orange, everything delicious and excellent treatment,"[{'label': 'positive', 'score': 0.97575694}, {'label': 'neutral', 'score': 0.017737076}, {'label': 'negative', 'score': 0.006506014}]",[]
The Blue Orange, good menu (the potatoes are real) at a good price and good service...,"[{'label': 'positive', 'score': 0.9640449}, {'label': 'neutral', 'score': 0.03225148}, {'label': 'negative', 'score': 0.0037035989}]",[]
The Blue Orange," environment, treatment and quality services. what a shame not to have it nearby, to be able to go every day....","[{'label': 'negative', 'score': 0.79890096}, {'label': 'neutral', 'score': 0.17108253}, {'label': 'positive', 'score': 0.030016514}]",['quality services']
The Blue Orange, lovely service and large portions at a good price!!,"[{'label': 'positive', 'score': 0.98143196}, {'label': 'neutral', 'score': 0.013353011}, {'label': 'negative', 'score': 0.0052149957}]",[]
The Blue Orange," nice, a little spacious, but the food nothing special. just meet","[{'label': 'neutral', 'score': 0.4224423}, {'label': 'negative', 'score': 0.35974818}, {'label': 'positive', 'score': 0.21780954}]",[]
The Blue Orange," excellent service, good food and good prices. 100% recommended.","[{'label': 'positive', 'score': 0.9804418}, {'label': 'neutral', 'score': 0.013870444}, {'label': 'negative', 'score': 0.005687795}]",[]
The Blue Orange," extraordinary sandwiches, perfect coffee and friendly service. the best of the zone!!","[{'label': 'positive', 'score': 0.98672915}, {'label': 'neutral', 'score': 0.010341937}, {'label': 'negative', 'score': 0.002928905}]","['sandwiches', 'coffee']"
The Blue Orange," a great place, the food is wonderful!!!excellent treatment, thank you!!","[{'label': 'positive', 'score': 0.9878742}, {'label': 'neutral', 'score': 0.0071574845}, {'label': 'negative', 'score': 0.0049683237}]",[]
The Blue Orange, excellent treatment and competitive prices for the area. a 10.,"[{'label': 'positive', 'score': 0.9664943}, {'label': 'neutral', 'score': 0.02542007}, {'label': 'negative', 'score': 0.008085688}]",['competitive prices']
The Blue Orange," a good neighborhood bar, cheap prices and good service!! with imported beers!!!","[{'label': 'positive', 'score': 0.97008675}, {'label': 'neutral', 'score': 0.026972422}, {'label': 'negative', 'score': 0.0029407586}]","['neighborhood bar', 'imported beers']"
The Blue Orange, very good. the best breakfasts in the area.,"[{'label': 'positive', 'score': 0.9851147}, {'label': 'neutral', 'score': 0.012013795}, {'label': 'negative', 'score': 0.002871515}]",[]
The Blue Orange, i especially recommend their iberian ham!! and its good service!,"[{'label': 'positive', 'score': 0.9860054}, {'label': 'neutral', 'score': 0.011537073}, {'label': 'negative', 'score': 0.0024574413}]",['iberian ham']
The Blue Orange, excellent quality price,"[{'label': 'positive', 'score': 0.89698404}, {'label': 'neutral', 'score': 0.082678534}, {'label': 'negative', 'score': 0.020337492}]",['excellent quality price']
The Blue Orange, the best beef fricando in barcelona!,"[{'label': 'positive', 'score': 0.97042435}, {'label': 'neutral', 'score': 0.026459068}, {'label': 'negative', 'score': 0.0031165974}]",['beef fricando']
The Blue Orange, not bad! good value for money,"[{'label': 'positive', 'score': 0.9006697}, {'label': 'neutral', 'score': 0.08829253}, {'label': 'negative', 'score': 0.01103773}]",[]
The Blue Orange, perfect for breakfast,"[{'label': 'positive', 'score': 0.97948545}, {'label': 'neutral', 'score': 0.01664405}, {'label': 'negative', 'score': 0.003870507}]",['breakfast']
The Blue Orange, brutal great service and the owner very beautiful,"[{'label': 'positive', 'score': 0.9669378}, {'label': 'neutral', 'score': 0.021128383}, {'label': 'negative', 'score': 0.011933855}]",[]
The Blue Orange, family treatment. good sandwiches and good coffee.,"[{'label': 'positive', 'score': 0.9425862}, {'label': 'neutral', 'score': 0.05106254}, {'label': 'negative', 'score': 0.006351265}]","['sandwiches', 'coffee', 'family treatment']"
The Blue Orange, very hearty and varied food.,"[{'label': 'positive', 'score': 0.9160004}, {'label': 'neutral', 'score': 0.07913333}, {'label': 'negative', 'score': 0.0048662936}]",[]
The Blue Orange, correct menu price and quality!,"[{'label': 'positive', 'score': 0.6746284}, {'label': 'neutral', 'score': 0.31089002}, {'label': 'negative', 'score': 0.014481573}]",['correct menu price']
The Blue Orange, very good bar and very friendly waiter.,"[{'label': 'positive', 'score': 0.9744767}, {'label': 'neutral', 'score': 0.018285483}, {'label': 'negative', 'score': 0.007237829}]",[]
The Blue Orange, i really liked it. i'll be back,"[{'label': 'positive', 'score': 0.9824485}, {'label': 'neutral', 'score': 0.014115513}, {'label': 'negative', 'score': 0.0034359707}]",[]
The Blue Orange," homemade food, good service and very friendly people.","[{'label': 'positive', 'score': 0.97520554}, {'label': 'neutral', 'score': 0.019799484}, {'label': 'negative', 'score': 0.0049949805}]",['homemade food']
The Blue Orange, waiter0 very handsome and friendly ........ very good service,"[{'label': 'positive', 'score': 0.97365135}, {'label': 'neutral', 'score': 0.020413755}, {'label': 'negative', 'score': 0.005934886}]",[]
The Blue Orange, excellent coffee.,"[{'label': 'positive', 'score': 0.9695054}, {'label': 'neutral', 'score': 0.024268964}, {'label': 'negative', 'score': 0.0062256125}]",[]
The Blue Orange," good product, friendly and very affordable","[{'label': 'positive', 'score': 0.95589167}, {'label': 'neutral', 'score': 0.034898017}, {'label': 'negative', 'score': 0.009210288}]",[]
The Blue Orange, you eat well,"[{'label': 'positive', 'score': 0.82155263}, {'label': 'neutral', 'score': 0.15799293}, {'label': 'negative', 'score': 0.020454412}]",[]
The Blue Orange, impressive homemade mushroom sausage sandwich!,"[{'label': 'positive', 'score': 0.97904474}, {'label': 'neutral', 'score': 0.018375479}, {'label': 'negative', 'score': 0.002579733}]",['homemade mushroom sausage sandwich']
The Blue Orange, the boy is very professional. good raw material.,"[{'label': 'positive', 'score': 0.95822966}, {'label': 'neutral', 'score': 0.03735653}, {'label': 'negative', 'score': 0.0044137514}]",[]
The Blue Orange, highlights both meat and pasta and good desserts,"[{'label': 'positive', 'score': 0.89141744}, {'label': 'neutral', 'score': 0.10342563}, {'label': 'negative', 'score': 0.0051569436}]",['desserts']
The Blue Orange, good and pleasant. graciss,"[{'label': 'positive', 'score': 0.9647106}, {'label': 'neutral', 'score': 0.026205}, {'label': 'negative', 'score': 0.009084392}]",['graciss']
The Blue Orange," good homemade food, good coffee.","[{'label': 'positive', 'score': 0.96838075}, {'label': 'neutral', 'score': 0.027126959}, {'label': 'negative', 'score': 0.00449224}]","['homemade food', 'coffee']"
The Blue Orange, best restaurants in barcelona,"[{'label': 'positive', 'score': 0.74091786}, {'label': 'neutral', 'score': 0.24887036}, {'label': 'negative', 'score': 0.010211861}]",[]
The Blue Orange, excellent sandwiches!,"[{'label': 'positive', 'score': 0.9692639}, {'label': 'neutral', 'score': 0.024552492}, {'label': 'negative', 'score': 0.006183572}]",['sandwiches']
The Blue Orange," satisfactory, original site and good service","[{'label': 'positive', 'score': 0.8904045}, {'label': 'neutral', 'score': 0.08984677}, {'label': 'negative', 'score': 0.019748686}]",[]
The Blue Orange, let them dedicate themselves to something else,"[{'label': 'neutral', 'score': 0.51112247}, {'label': 'negative', 'score': 0.35678703}, {'label': 'positive', 'score': 0.13209054}]",[]
The Blue Orange, very good,"[{'label': 'positive', 'score': 0.9184797}, {'label': 'neutral', 'score': 0.064568736}, {'label': 'negative', 'score': 0.016951581}]",[]
The Blue Orange, a place where you feel at home,"[{'label': 'positive', 'score': 0.7899052}, {'label': 'neutral', 'score': 0.19828092}, {'label': 'negative', 'score': 0.011813966}]",[]
The Blue Orange, a place where you feel at home!!! 😊❤️,"[{'label': 'positive', 'score': 0.9866969}, {'label': 'neutral', 'score': 0.011350547}, {'label': 'negative', 'score': 0.0019525348}]",[]
The Blue Orange, lovely staff...,"[{'label': 'positive', 'score': 0.9548827}, {'label': 'neutral', 'score': 0.031304903}, {'label': 'negative', 'score': 0.01381245}]",[]
Casa Pagès,really nice food!,"[{'label': 'positive', 'score': 0.97771}, {'label': 'neutral', 'score': 0.016293837}, {'label': 'negative', 'score': 0.0059961746}]",[]
Casa Pagès,nice tapas and quick lunch service for great price as for barcelona.,"[{'label': 'positive', 'score': 0.96738476}, {'label': 'neutral', 'score': 0.029184913}, {'label': 'negative', 'score': 0.0034303453}]","['quick lunch service', 'tapas']"
Casa Pagès,"we were looking for an inexpensive local place with daily menu. we decided to go here even though relatively low rating (3.9). frankly speaking we had higher expectations. the place has a nice local vibe, responsive staff, they have our favourite moritz beer on tap.

where we were partly disappointed was the level of cooking. we ordered cold starters caprese (ok) and chickpea salad with tuna (canned chickpea, canned tuna +lettuce & tomato).
on the other hand what was great was main dish tuna, ve","[{'label': 'positive', 'score': 0.900904}, {'label': 'neutral', 'score': 0.09021011}, {'label': 'negative', 'score': 0.008885944}]","['chickpea salad', 'cold starters caprese', 'moritz beer']"
Casa Pagès,great local tapas food and drinks!,"[{'label': 'positive', 'score': 0.9852991}, {'label': 'neutral', 'score': 0.012017516}, {'label': 'negative', 'score': 0.0026834349}]",['local tapas food']
Casa Pagès,"already visited twice.
had salads, tapas, casseroles. still to find a food i don't like.
meats have that home cooked taste i love so much.
thank you, oscar, for the ""regular"" service 😉","[{'label': 'positive', 'score': 0.37523547}, {'label': 'neutral', 'score': 0.33532125}, {'label': 'negative', 'score': 0.28944328}]","['meats', 'salads', 'casseroles', 'tapas']"
Casa Pagès,"false advertising at the entrance, prices don't match what you see from the outside. bad service overall and the owner was really rude.

edit: answering to the owner that is really showing their colours with their answers :d you cannot advertise something at the door of your local and then once people is inside and already asked for drinks tell that the offer is no longer valid. you are being the dishonest one.

do you consider a menace me telling you i won't come back? thanks for answering, you","[{'label': 'negative', 'score': 0.8844624}, {'label': 'neutral', 'score': 0.108104475}, {'label': 'positive', 'score': 0.007433026}]",['false advertising']
Casa Pagès,"oscar was a wonderful host - best gin and tonic i've ever had! enjoyed some small bits between lunch and dinner, too! ¡salud!","[{'label': 'positive', 'score': 0.99067897}, {'label': 'neutral', 'score': 0.0062119802}, {'label': 'negative', 'score': 0.0031089934}]",[]
Casa Pagès,we had delicious snacks and drinks at casa pages! oscar was a wonderful and friendly waiter. would recommend for food and service!,"[{'label': 'positive', 'score': 0.9894623}, {'label': 'neutral', 'score': 0.0071426216}, {'label': 'negative', 'score': 0.003395077}]","['casa pages', 'waiter']"
Casa Pagès,"depends what you are looking for.
typical local gracia vibe, easy going place. perfect for tapas or dinner.

i tried their angus burger it was super good, the meat was well cooked and the vegetables were al dente, perfect for burgers.","[{'label': 'positive', 'score': 0.9347825}, {'label': 'neutral', 'score': 0.060613744}, {'label': 'negative', 'score': 0.004603831}]","['angus burger', 'local gracia']"
Casa Pagès,correct place  to have a drink with good service but i would not recommend food there.,"[{'label': 'negative', 'score': 0.6069785}, {'label': 'neutral', 'score': 0.3258938}, {'label': 'positive', 'score': 0.06712776}]",['food']
Casa Pagès,correct place  to have a drink with good service but i would not recommend food there.,"[{'label': 'negative', 'score': 0.6069785}, {'label': 'neutral', 'score': 0.3258938}, {'label': 'positive', 'score': 0.06712776}]",['food']
Casa Pagès,"friendly stuff, good prices, delicious and simple tapas (also burgers, bocadillos and salads). highly recommended!","[{'label': 'positive', 'score': 0.98391324}, {'label': 'neutral', 'score': 0.012972874}, {'label': 'negative', 'score': 0.0031139276}]","['salads', 'bocadillos', 'tapas', 'burgers']"
Casa Pagès,very honest lunch for a decent price of 10.50€ with fixed menu; choice of 4 starters and 4 mains + drink and dessert/coffee all incl. nice atmosphere and a lot of locals having lunch here on a midweek day.,"[{'label': 'positive', 'score': 0.92786187}, {'label': 'neutral', 'score': 0.0685802}, {'label': 'negative', 'score': 0.0035578976}]","['lunch', 'fixed menu']"
Casa Pagès,great place with nice prices and delicious sangria! phenomenal vibe,"[{'label': 'positive', 'score': 0.988388}, {'label': 'neutral', 'score': 0.0079166405}, {'label': 'negative', 'score': 0.0036953953}]",['sangria']
Casa Pagès,"great local place in the heart of gracia. more than friendly staff with a diverse menu appealing to all tastes. reasonable prices, good food. what more to ask for?","[{'label': 'positive', 'score': 0.98541486}, {'label': 'neutral', 'score': 0.011691861}, {'label': 'negative', 'score': 0.0028933065}]","['reasonable prices', 'gracia']"
Casa Pagès,"great food, great atmosphere. however service could be better. took long time to get food, and they forgot some orders.","[{'label': 'positive', 'score': 0.47426373}, {'label': 'negative', 'score': 0.27539942}, {'label': 'neutral', 'score': 0.2503368}]",[]
Casa Pagès,classical tapas place in gracia. they serve you small tapas with your drink. good choice!,"[{'label': 'positive', 'score': 0.97381103}, {'label': 'neutral', 'score': 0.023682684}, {'label': 'negative', 'score': 0.00250626}]","['classical tapas', 'gracia']"
Casa Pagès,"amazing homemade food 🥘
i felt like home and is such a cozy place for local people ! please try their food !
provolone al forno, mushrooms, hummus ,patatas and more .....
gracias !!!!!","[{'label': 'positive', 'score': 0.9888882}, {'label': 'neutral', 'score': 0.008383965}, {'label': 'negative', 'score': 0.0027278767}]","['mushrooms', 'homemade food', 'patatas', 'hummus']"
Casa Pagès,amazing food and super great atmosphere. def a local hangout. staff was great. easily 5 stars.,"[{'label': 'positive', 'score': 0.9887298}, {'label': 'neutral', 'score': 0.007095562}, {'label': 'negative', 'score': 0.004174636}]",[]
Casa Pagès,good and cheap tapa place in gracia. they have a large variety of tapas and the quality is good for what they give,"[{'label': 'positive', 'score': 0.95613354}, {'label': 'neutral', 'score': 0.039699446}, {'label': 'negative', 'score': 0.0041669835}]","['tapa place', 'gracia']"
Casa Pagès,"good place to have a drink, only eaten there once, not great! soggy fries and overcooked tuna.","[{'label': 'negative', 'score': 0.7276417}, {'label': 'neutral', 'score': 0.21168262}, {'label': 'positive', 'score': 0.06067568}]","['overcooked tuna', 'soggy fries']"
Casa Pagès,"home made food, good taste, fair prices, friendly service","[{'label': 'positive', 'score': 0.93585736}, {'label': 'neutral', 'score': 0.057792857}, {'label': 'negative', 'score': 0.0063497312}]","['friendly service', 'good taste', 'fair prices', 'home made food']"
Casa Pagès,"went here a few times when living in the area, always nice to pop in for a beer or wine on the way home :)","[{'label': 'positive', 'score': 0.96002686}, {'label': 'neutral', 'score': 0.037179302}, {'label': 'negative', 'score': 0.0027938373}]",[]
Casa Pagès,"not a place where a local would go, food is tasteless but salty at the same time. spend your money elsewhere.","[{'label': 'negative', 'score': 0.89545584}, {'label': 'neutral', 'score': 0.096688315}, {'label': 'positive', 'score': 0.007855843}]",[]
Casa Pagès,"excellent service, good prices, great ambience. food delicious.","[{'label': 'positive', 'score': 0.9848482}, {'label': 'neutral', 'score': 0.011084213}, {'label': 'negative', 'score': 0.004067618}]",[]
Casa Pagès,2 stars for the friendly service but food had no flavour,"[{'label': 'negative', 'score': 0.76012206}, {'label': 'neutral', 'score': 0.2096021}, {'label': 'positive', 'score': 0.030275831}]",[]
Casa Pagès,"i was yelled at by the manager for asking for a table, whilst the restaurant was empty. racism? think so. avoid","[{'label': 'negative', 'score': 0.8937035}, {'label': 'neutral', 'score': 0.100406066}, {'label': 'positive', 'score': 0.005890379}]",[]
Casa Pagès,"very good service, food was delicious. nice restaurant.","[{'label': 'positive', 'score': 0.9856866}, {'label': 'neutral', 'score': 0.01003816}, {'label': 'negative', 'score': 0.0042752316}]",[]
Casa Pagès,perfect,"[{'label': 'positive', 'score': 0.78771675}, {'label': 'neutral', 'score': 0.14776659}, {'label': 'negative', 'score': 0.06451673}]",[]
Casa Pagès,the best local atmosphere & ratafia 🙏,"[{'label': 'positive', 'score': 0.9638174}, {'label': 'neutral', 'score': 0.032344732}, {'label': 'negative', 'score': 0.003837799}]","['local atmosphere', 'ratafia']"
Casa Pagès,"nice tapas, great environment, fair price. i will come back.","[{'label': 'positive', 'score': 0.977984}, {'label': 'neutral', 'score': 0.018579245}, {'label': 'negative', 'score': 0.0034367596}]","['fair price', 'environment', 'nice tapas']"
Casa Pagès,very good service and price,"[{'label': 'positive', 'score': 0.919629}, {'label': 'neutral', 'score': 0.061154738}, {'label': 'negative', 'score': 0.019216312}]",[]
Casa Pagès,"good selection of food, great to share with a group.","[{'label': 'positive', 'score': 0.9820649}, {'label': 'neutral', 'score': 0.0145401405}, {'label': 'negative', 'score': 0.0033949548}]",[]
Casa Pagès,all traditional and tasty food.  great deserts too.,"[{'label': 'positive', 'score': 0.9791661}, {'label': 'neutral', 'score': 0.017705163}, {'label': 'negative', 'score': 0.0031287612}]",['deserts']
Casa Pagès,"terrible place, disrespectful employees. not recommended!","[{'label': 'negative', 'score': 0.9417419}, {'label': 'neutral', 'score': 0.05062465}, {'label': 'positive', 'score': 0.0076334868}]",[]
Casa Pagès,fantastic place for catalan dishes and tapas.,"[{'label': 'positive', 'score': 0.9852625}, {'label': 'neutral', 'score': 0.01135142}, {'label': 'negative', 'score': 0.0033860004}]","['tapas', 'catalan dishes']"
Casa Pagès,i waited until i had been here 3 times before posting a review. come here!,"[{'label': 'neutral', 'score': 0.7001787}, {'label': 'positive', 'score': 0.25868556}, {'label': 'negative', 'score': 0.041135773}]",[]
Casa Pagès,"good bar, the staff is nice and welcoming","[{'label': 'positive', 'score': 0.97228247}, {'label': 'neutral', 'score': 0.021400604}, {'label': 'negative', 'score': 0.006316983}]",[]
Casa Pagès,its so great they attend you great 😀😁,"[{'label': 'positive', 'score': 0.9880663}, {'label': 'neutral', 'score': 0.008108617}, {'label': 'negative', 'score': 0.003825116}]",[]
Casa Pagès,"nice atmosphere, the salad is delicious.","[{'label': 'positive', 'score': 0.9824776}, {'label': 'neutral', 'score': 0.012489312}, {'label': 'negative', 'score': 0.0050331014}]",['salad']
Casa Pagès,cooked good food and cosy place,"[{'label': 'positive', 'score': 0.9383448}, {'label': 'neutral', 'score': 0.055732228}, {'label': 'negative', 'score': 0.005922995}]",[]
Casa Pagès,horrible,"[{'label': 'negative', 'score': 0.74921954}, {'label': 'neutral', 'score': 0.19050042}, {'label': 'positive', 'score': 0.06028004}]",[]
Casa Pagès,excellent food and service,"[{'label': 'positive', 'score': 0.96430546}, {'label': 'neutral', 'score': 0.028191913}, {'label': 'negative', 'score': 0.0075026196}]",[]
Casa Pagès,good place for dinar with family,"[{'label': 'positive', 'score': 0.8379124}, {'label': 'neutral', 'score': 0.15502071}, {'label': 'negative', 'score': 0.0070669297}]",[]
Casa Pagès,great tapas,"[{'label': 'positive', 'score': 0.95250124}, {'label': 'neutral', 'score': 0.037760556}, {'label': 'negative', 'score': 0.009738225}]",[]
Casa Pagès,nothing fancy,"[{'label': 'neutral', 'score': 0.60640734}, {'label': 'positive', 'score': 0.2116654}, {'label': 'negative', 'score': 0.18192722}]",[]
Casa Pagès,disgusting,"[{'label': 'negative', 'score': 0.8394056}, {'label': 'neutral', 'score': 0.13709384}, {'label': 'positive', 'score': 0.023500593}]",[]
Casa Pagès," daily menu at €12.50, homemade food with quality products, i like that the bread is baked, not frozen! neighborhood atmosphere, very pleasant in the heart of gràcia.","[{'label': 'positive', 'score': 0.9779349}, {'label': 'neutral', 'score': 0.019096665}, {'label': 'negative', 'score': 0.0029684084}]",['neighborhood atmosphere']
Casa Pagès," to repeat. very very very tasty homemade food. croquettes that really have flavor (very delicious), mushroom casseroles, original sandwiches, eggs with accompaniment, bombs of pagés (delicious potato with sausage meat and brava sauce... that will make your taste buds explode). there were 3 of us, with 4 glasses of wine between everything (with provolone) it came out to about €21 per head. super well invested. the atmosphere is very good, typical of gràcia's traditional food bar, with waiters wh","[{'label': 'positive', 'score': 0.97692823}, {'label': 'neutral', 'score': 0.019688679}, {'label': 'negative', 'score': 0.0033830851}]","['brava sauce', 'mushroom casseroles', 'croquettes', 'sausage meat', 'eggs', 'sandwiches']"
Casa Pagès," every time i go i am satisfied. they have a homemade, “spoon” menu, very complete. i have never eaten from the menu because they basically offer burgers and tapas. the staff is very friendly and the place is authentic. it's true that i think they could fix the sink a little, change the mirror, put in a more adequate soap dispenser, but it's utilitarian. the price is the most reasonable that can be found in the area.","[{'label': 'positive', 'score': 0.96599346}, {'label': 'neutral', 'score': 0.02649197}, {'label': 'negative', 'score': 0.007514588}]",['tapas']
Casa Pagès," the food is good and homemade. the salad is particularly tasty, highly recommended. there were some mistakes and some dishes that didn't come out, but it's quite good and another option in gràcia, with many points to repeat there.","[{'label': 'positive', 'score': 0.9660937}, {'label': 'neutral', 'score': 0.025293302}, {'label': 'negative', 'score': 0.008613043}]","['salad', 'gràcia']"
Casa Pagès," place with a very good vibe in gràcia and with the flavor of the old places that remain. we ordered omelette, hummus, bravas and cubes of brie cheese with tomato jam. everything was very good, we would have asked for more but we couldn't do more. with 6 beers we also play at 12 euros per person (€36 in total). the boy was very attentive and nice. we will return for sure 👏🏻.","[{'label': 'positive', 'score': 0.9721801}, {'label': 'neutral', 'score': 0.023757713}, {'label': 'negative', 'score': 0.004062201}]","['tomato jam', 'bravas', 'brie cheese', 'hummus', 'gràcia', 'omelette']"
Casa Pagès," bar with an extensive menu with many dishes. we have ordered salad, patatas bravas, peppers and octopus. the salad didn't taste like anything, the mayonnaise was bland and without tuna, mostly potato. the patatas bravas were not fried well, as were the peppers, which were burnt on one side. the octopus costs 11 euros and the quantity is very small, it was sour and covered in oil. the staff is very friendly but a shame we made a mistake with the food.","[{'label': 'negative', 'score': 0.71579975}, {'label': 'neutral', 'score': 0.25547278}, {'label': 'positive', 'score': 0.02872747}]","['mayonnaise', 'peppers', 'salad', 'patatas bravas', 'octopus']"
Casa Pagès," i live in the neighborhood and for me this is my trusted tapas bar / restaurant. the food is very good and the service is very friendly. every time we've been there they've treated us very well. it is a restaurant with a lot of atmosphere, where there is a lot of noise and the service is at its best, but for me this is the charm of the place.","[{'label': 'positive', 'score': 0.9755279}, {'label': 'neutral', 'score': 0.020520465}, {'label': 'negative', 'score': 0.0039516734}]",[]
Casa Pagès," the best tapas bar i've tried so far. it's all good and authentic. the tortilla is delicious, as are the cassola moruna, huevos con chorizo, anxoves and patatas brava. we are in the gracia area, a stone's throw from pedrera.","[{'label': 'positive', 'score': 0.98279184}, {'label': 'neutral', 'score': 0.012482041}, {'label': 'negative', 'score': 0.0047260844}]","['gracia area', 'patatas brava', 'cassola moruna', 'tapas bar']"
Casa Pagès," i can't say anything about the food because we didn't get to taste it. they brought us the drink quite quickly but then we have already become invisible. we waited quite a while and when we asked if they would take a note of us, the person who was supposed to attend to us kicked us in annoyance and gave us bad manners. even so, we waited thinking that he would have a lot of work, and that everyone has a bad day, but our patience ran out when he went to ask two tables that had entered later... 🤷","[{'label': 'negative', 'score': 0.8219906}, {'label': 'neutral', 'score': 0.16838191}, {'label': 'positive', 'score': 0.009627523}]",[]
Casa Pagès," a group of friends went to eat and we left quite happy, great variety of portions and adequate quality-price. the treatment was very close, they even invited us to a few shots. to add a drawback, the padrón peppers disappointed us a little.","[{'label': 'positive', 'score': 0.9218056}, {'label': 'neutral', 'score': 0.06233247}, {'label': 'negative', 'score': 0.015861873}]",['padrón peppers']
Casa Pagès," cozy place with a great atmosphere, the waiter who served us was 10. homemade food and pure catalan products. you can tell that it is an old house with that vintage essence. the brava sauce is the best i have ever tried.","[{'label': 'positive', 'score': 0.98176813}, {'label': 'neutral', 'score': 0.012646515}, {'label': 'negative', 'score': 0.005585337}]",['brava sauce']
Casa Pagès, the calamari sandwich was good. the loin sandwich was very soggy and very dry. and the six croquettes were also poorly defrosted and were cold inside. the waiter very friendly.,"[{'label': 'positive', 'score': 0.8010639}, {'label': 'neutral', 'score': 0.13976522}, {'label': 'negative', 'score': 0.05917093}]","['loin sandwich', 'calamari', 'waiter']"
Casa Pagès," they served me a menu for 90 people and i have to say that the salad was vinegary and did not have a pleasant smell. the baked chicken was worthless, undercooked and with raw skin, and the potatoes were hard as rocks. fact of the day i highly doubt it. it can be served more or less well, but if you are not able to offer a closed menu with a minimum of quality and food safety, don't do it.","[{'label': 'negative', 'score': 0.9247295}, {'label': 'neutral', 'score': 0.06816701}, {'label': 'positive', 'score': 0.0071035135}]","['salad', 'baked chicken', 'potatoes', 'food safety']"
Casa Pagès," the dishes and tapas are good, without being anything out of the world. the dessert, the sacher was not very good. a very thick but loose cut.","[{'label': 'neutral', 'score': 0.37014753}, {'label': 'negative', 'score': 0.36301717}, {'label': 'positive', 'score': 0.26683527}]","['tapas', 'dessert']"
Casa Pagès," a place with a very good atmosphere. the treatment of the staff very pleasant, close and friendly, and the food quite good with a varied menu. it's one of those neighborhood bars where you can go without rushing to enjoy yourself. an ideal place to go with friends and be at ease.","[{'label': 'positive', 'score': 0.9823415}, {'label': 'neutral', 'score': 0.0140886465}, {'label': 'negative', 'score': 0.003569833}]",['neighborhood bars']
Casa Pagès, old place but it does its job. very well located in grace. local without air conditioning and open through two doors..good attention and fast service.food... the sandwiches and hamburger of 8 las bravas and 2 frozen and badly fried... that's why it's difficult to rate it.i would not return except on grace parties.,"[{'label': 'positive', 'score': 0.72230524}, {'label': 'neutral', 'score': 0.177648}, {'label': 'negative', 'score': 0.1000468}]","['las', 'as']"
Casa Pagès," the food in terms of flavor very fair. eggs with potatoes and cheese, dried beans, croquettes, escalivada with cheese, i did not find the taste of the product. the vermouth was the typical commercial one. the very good red velvet dessert","[{'label': 'positive', 'score': 0.44201955}, {'label': 'neutral', 'score': 0.35321382}, {'label': 'negative', 'score': 0.20476666}]","['escalivada', 'potatoes', 'red velvet dessert', 'croquettes', 'cheese', 'eggs', 'dried beans', 'vermouth']"
Casa Pagès," the menu of the day (or “set lunch”, menu del dia) is a great thing for a weary tourist. you don’t need to rack your brains for a long time choosing from all the available dishes - the choice is limited, but it will be prepared quickly and will be economical 😏 (€12.50).a very popular place with locals.don't forget aperol and vermouth.","[{'label': 'positive', 'score': 0.9372542}, {'label': 'neutral', 'score': 0.057569627}, {'label': 'negative', 'score': 0.005176172}]",['set lunch']
Casa Pagès," homemade food and family treatmenta little gem of grace, where time has stopped, classic menu with good price and perfect quality","[{'label': 'positive', 'score': 0.9634402}, {'label': 'neutral', 'score': 0.033598017}, {'label': 'negative', 'score': 0.0029618747}]","['homemade food', 'classic menu', 'family treatment']"
Casa Pagès," a gràcia classic that never fails! it's a pleasure to have tapas at casa pagès. homemade food, good product, good treatment and good atmosphere... what more could you ask for?","[{'label': 'positive', 'score': 0.9882061}, {'label': 'neutral', 'score': 0.008700896}, {'label': 'negative', 'score': 0.0030929896}]","['tapas', 'gràcia classic']"
Casa Pagès, bravo. the food is very delicious. and the waiters are very genius despite the commotion they have.,"[{'label': 'positive', 'score': 0.982864}, {'label': 'neutral', 'score': 0.012067237}, {'label': 'negative', 'score': 0.0050687166}]",['waiters']
Casa Pagès," daily menu at 12.50 much more than correct, simple and well-prepared dishes. traditional place, ideal for eating a menu without pretensions or nonsense. they also have very delicious burgers and tapas.","[{'label': 'positive', 'score': 0.96203405}, {'label': 'neutral', 'score': 0.034441125}, {'label': 'negative', 'score': 0.0035247544}]","['tapas', 'burgers']"
Casa Pagès," highly recommended, a site that i have repeated several times and many more that i will. suggestion: brie cubes and tuna tataki. until 3pm, €2,50 drink+tapa promo","[{'label': 'positive', 'score': 0.9648093}, {'label': 'neutral', 'score': 0.03289019}, {'label': 'negative', 'score': 0.0023005372}]","['brie cubes', 'tuna tataki']"
