place_name,vader_score,topic,text,unique_topic_words
Taverna El Glop,0.06290625,"[{'quite': 0.029289149, 'thought waitress ordered': 0.01674122, 'boyfriend think': 0.016739633}, {'quite': 0.016981978, 'crowd thought waitress': 0.016961366, 'queue': 0.016958581}, {'quite': 0.016977267, 'reservation queue crowd': 0.016958574, 'crowd': 0.01695757}]","i went there at 2:30 and without reservation. there was no queue and not as crowd as i thought. the waitresses are nice and friendly. i ordered a black rice to share. however, me and my boyfriend do think pealla is quite salty and the portion is quite big. i would recommend this restaurant for group dinning, still i believe there would be some better choices for having a nice paella","['waitress', 'boyfriend', 'crowd', 'think', 'reservation', 'queue', 'ordered', 'quite', 'thought']"
Taverna El Glop,0.0511972972972972,"[{'paella': 0.012217393, 'owner': 0.012211562, 'pay': 0.012208925}, {'paella': 0.0122268535, 'pay': 0.012210223, 'owner': 0.012205582}, {'paella': 0.029155584, 'eat': 0.020412344, 'owner': 0.020408502}]","i was looking for a place where to eat a proper paella. i met this guy working in a sandwich place that recommended the best place to eat paella.
i have to say it. i had one of the best sangria i ever had in ages and the paella.. it was incredible! we got a vegetarian and a classical fish. both were amazing!
the only thing i was not that happy about was the owner.
i went to pay the bill, i asked if i could have an espresso before paying saying that i would pay it separately. the owner wasn't tha","['paella', 'eat', 'pay', 'owner']"
Taverna El Glop,0.11385625,"[{'meal': 0.041671526, 'separate table delicious': 0.041671455, 'small': 0.041670714}, {'separate': 0.0416943, 'delicious near': 0.04168037, 'separate table': 0.04167786}, {'awesome entrance': 0.041677527, 'near meal': 0.041674707, 'look small': 0.041674033}]",awesome place. from the entrance it looks small but it has separate room with more tables. all the food was delicious and it’s near sagrada familia so it is a great place to have a meal.,"['delicious', 'awesome', 'look', 'small', 'near', 'separate', 'table', 'meal', 'entrance']"
Taverna El Glop,0.1448,"[{'portion reasonable': 0.047622807, 'flavor': 0.047622275, 'come try': 0.047622252}, {'flavor perfect word': 0.047632296, 'reasonable': 0.047629703, 'portion': 0.047629673}, {'super': 0.047639158, 'portion reasonable flavor': 0.04763356, 'super portion': 0.04763341}]","super nice! the portion is reasonable, the flavor is nice. the service is perfect. in one word, you have to come to have a try!","['come', 'super', 'reasonable', 'word', 'perfect', 'flavor', 'try', 'portion']"
Taverna El Glop,0.0409511627906976,"[{'serving': 0.017721273, 'gazpacho': 0.010128664, 'safe': 0.010128323}, {'serving': 0.010222405, 'waitress': 0.010210394, 'tasty cooked': 0.010209855}, {'serving': 0.010218734, 'artichoke': 0.0102128405, 'spilled': 0.010209585}]","while the food was super good, the restaurant seems to be located in an area that didn't feel very safe.
the food was tasty and very well cooked, but the service is sub par. the waiter, eli, serving us dropped the fried artichokes on our table while placing it. while trying to avoid that he spilled the gazpacho too. he did ask us if we wanted to change it, but the point being he didn't seem to be polite or warm when he was serving  us. the waitress adriana didn't want to serve us tap water despi","['waitress', 'gazpacho', 'artichoke', 'serving', 'safe', 'spilled', 'cooked', 'tasty']"
Taverna El Glop,0.1176529411764705,"[{'small': 0.045170713, 'corner': 0.025809934, 'ham amazing': 0.025808997}, {'small': 0.026353594, 'cantaloupe ham amazing': 0.026334627, 'special inside': 0.026332172}, {'small': 0.026329948, 'amazing paella experience': 0.026326066, 'amazing paella': 0.026324362}]","the restaurant is located on the corner of a small alley, with a small frontage but with a special place inside. the cantaloupe with ham was really amazing, and the paella was excellent. very good experience.","['ham', 'inside', 'amazing', 'small', 'corner', 'cantaloupe', 'paella', 'experience', 'special']"
Taverna El Glop,0.1112032258064516,"[{'delightful': 0.014102127, 'delightful watching grill': 0.0140904235, 'grilled': 0.014090379}, {'delightful': 0.024392247, 'watching grill chef': 0.013939176, 'charcoal grilled': 0.013939069}, {'delightful': 0.014104065, 'amazing': 0.014092663, 'artichoke': 0.014092314}]",amazing charcoal grilled steak and fish.delicious fried artichoke appetizer. beautiful restaurant and delightful attentive service. the atmosphere and open kitchen was delightful. watching the grill chef was like a finely choreographed act. he was never frazzled and focused. the dishes came out perfect! highly recommend,"['amazing', 'charcoal', 'artichoke', 'watching', 'grill', 'grilled', 'chef', 'delightful']"
Taverna El Glop,0.069936,"[{'miss': 0.017557152, 'miss local visit': 0.0175558, 'el glop enjoy': 0.017555462}, {'local visit': 0.017546741, 'flavor catalan cuisine': 0.017546624, 'variety': 0.017546462}, {'barcelona': 0.017550489, 'lived barcelona': 0.017548915, 'catalan cuisine': 0.017548839}]",i lived in barcelona all my life. now when i come back i always like to go to el glop to enjoy the true and classic flavor of catalan cuisine. great variety from the sea and meats. a spot not to miss for locals or if you visit the city.,"['lived', 'miss', 'catalan', 'cuisine', 'local', 'el', 'enjoy', 'visit', 'barcelona', 'flavor', 'glop', 'variety']"
Taverna El Glop,0.12455,"[{'look little': 0.033353165, 'inside': 0.033350654, 'inside staff': 0.033349723}, {'staff wonderful amazing': 0.033338584, 'cutest front look': 0.033337682, 'bigger inside staff': 0.033337086}, {'look little small': 0.03334296, 'cutest': 0.03334277, 'inside': 0.033339784}]","this was the cutest place. out front it looks a little small, but is way bigger, when you get inside. the staff was wonderful, and the food was amazing!","['inside', 'little', 'look', 'staff', 'amazing', 'wonderful', 'front', 'small', 'bigger', 'cutest']"
Taverna El Glop,-0.0319090909090909,"[{'paella': 0.04167178, 'okay lot seafood': 0.041670028, 'seafood paella': 0.041669525}, {'manager little': 0.04168912, 'lot seafood': 0.041675128, 'lot seafood paella': 0.041671913}, {'rude okay lot': 0.041684415, 'lot seafood': 0.041677628, 'manager little racist': 0.04167419}]","staffs are very friendly
but the manager was little racist and rude.
food is okay, lots of seafood in paella","['little', 'okay', 'paella', 'seafood', 'lot', 'rude', 'racist', 'manager']"
Taverna El Glop,-0.0127444444444444,"[{'receptionist': 0.03545884, 'asked': 0.035429895, 'rude': 0.024825582}, {'asked': 0.015449754, 'receptionist': 0.01532432, 'reservation': 0.015247014}, {'receptionist': 0.0151858, 'asked': 0.015182716, 'reservation': 0.015168145}]","i booked a table for 2 at 19:00 and arrived at 18:55, the receptionist was very rude, stared at me and asked me my reservation information for the whole time and asked us to wait until 19:00. but in the meantime, a group of 8 people without reservation came in and the receptionist asked them to divide into 6+2. and the 2 was invited to the table before us. at 19:02 we were brought to the table and the receptionist said we have to finish our dinner in 1 hour( also in a rude way)but the food would","['receptionist', 'rude', 'asked', 'reservation']"
Taverna El Glop,0.0341812499999999,"[{'order large': 0.04167341, 'minimum order large': 0.04167325, 'large': 0.041670557}, {'dish': 0.04168841, 'paella barcelona': 0.041683953, 'chance try dish': 0.041683637}, {'order': 0.041682445, 'order large pax': 0.041681413, 'chance': 0.041678935}]","one of the best paella i had in barcelona. unfortunately the minimum order is really large for 2 pax, so didn’t get a chance to try other dishes.","['try', 'large', 'minimum', 'pax', 'paella', 'chance', 'barcelona', 'order', 'dish']"
Taverna El Glop,0.11308,"[{'barcelona stuff choice': 0.11112913, 'barcelona stuff': 0.11112201, 'tried': 0.111121766}, {'barcelona': 0.111114375, 'stuff choice': 0.11111351, 'choice': 0.11111185}, {'stuff choice': 0.11118073, 'tried barcelona stuff': 0.11115903, 'barcelona': 0.111157194}]","best food we tried in barcelona, and stuff are really friendly! daily menu is best choice!","['stuff', 'tried', 'choice', 'barcelona']"
Taverna El Glop,0.0532395348837209,"[{'tourist': 0.01949835, 'latter look world': 0.011144585, 'wine': 0.011144536}, {'tourist': 0.0112651205, 'needed server': 0.011248253, 'want proper': 0.011247629}, {'tourist': 0.01124753, 'respect': 0.011241124, 'want': 0.011240364}]","if you want proper seafood paella or fideua (we had the latter), look no further.  the food is out of this world!! definitely not a tourist trap (though everyone does speak spanish/english if needed).  our server was a little grim (probably because we were tourists), but other than that, amazing, delicious, friendly, and wonderful dining experience in every respect. highly recommend!!

for reference, a fiduea/paella for 2, an appetizer/side dish, a salad, and a bottle of house wine plus tip came","['proper', 'look', 'server', 'latter', 'needed', 'want', 'tourist', 'world', 'wine', 'respect']"
Taverna El Glop,0.0470380952380952,"[{'staff melon summer': 0.027796222, 'paella': 0.027786305, 'manage': 0.027785966}, {'melon': 0.027782252, 'two': 0.027782112, 'staff melon': 0.027781734}, {'staff': 0.027794069, 'minimum portion two': 0.027791342, 'person three girl': 0.027788952}]",the staff is very friendly and that they made us the melon even it’s a summer fish. paella has to be minimum portion for two person but it’s pretty big. we three girls didn’t manage to finish everything,"['staff', 'two', 'melon', 'girl', 'person', 'summer', 'minimum', 'paella', 'manage', 'portion', 'three']"
Taverna El Glop,0.0421875,"[{'local': 0.038469914, 'local due language': 0.038466945, 'rude': 0.038465314}, {'local': 0.03848732, 'local due language': 0.038484693, 'accommodate local': 0.03848261}, {'local': 0.06544055, 'due': 0.037387095, 'english rude': 0.03738611}]",great local food. due to language barrier and barely speak english you find them rude. but they are trying to accommodate me. all in all i’m here for food and it’s one of the best local food,"['local', 'accommodate', 'rude', 'english', 'due', 'language']"
Taverna El Glop,0.16493125,"[{'paella': 0.05344687, 'seafood mussel waiter': 0.030536005, 'delicious suggest try': 0.03053569}, {'paella': 0.031261973, 'suggest try paella': 0.031259395, 'kind delicious': 0.03125682}, {'paella': 0.03125491, 'kind delicious suggest': 0.031251643, 'try paella seafood': 0.03125161}]","the great paella in barcelona, the staff was friendly and kind, the food was great and delicious. i suggest to try paella seafood and mussels. the waiter karim was so helpful and friendly. 🙏","['delicious', 'mussel', 'waiter', 'suggest', 'paella', 'seafood', 'try', 'kind']"
Taverna El Glop,0.1558904761904762,"[{'birthday': 0.022741336, 'baklava thank delicious': 0.022740273, 'chief': 0.022739798}, {'birthday': 0.039111428, 'celebrated put': 0.02234974, 'including chief husband': 0.022349624}, {'birthday': 0.022755463, 'lunch': 0.022738453, 'happy birthday music': 0.022738291}]","excellent lunch, very young stuff including chief . it is my husband’s birthday and they celebrated with us. they put happy birthday music and brought us baklava . thank you for delicious food and great service","['chief', 'lunch', 'delicious', 'including', 'put', 'happy', 'music', 'celebrated', 'husband', 'baklava', 'thank', 'birthday']"
Taverna El Glop,0.1011037037037037,"[{'dessert': 0.030314151, 'mousse': 0.030314121, 'el': 0.030312054}, {'delicious': 0.030316949, 'ambience amazing': 0.030314919, 'amazing le spanish': 0.03031424}, {'spanish plus dessert': 0.030307814, 'glop': 0.0303069, 'wonder el glop': 0.030306837}]","delicious food, great ambience, lovely service!

menu of the day here was amazing. for less than 12€ you can get a home-cooked spanish meal.

i recommend the galta and the entrecot- plus for dessert, the lemon mousse and the flan!

no wonder they have so many reviews!

thank you, el glop!!","['delicious', 'le', 'spanish', 'amazing', 'el', 'wonder', 'plus', 'dessert', 'glop', 'ambience', 'mousse']"
Taverna El Glop,0.0884869565217391,"[{'house': 0.024499746, 'wine dessert': 0.024431186, 'inside paella seems': 0.024423545}, {'house': 0.02441632, 'dessert': 0.024397222, 'quite': 0.024397166}, {'house': 0.041910708, 'inside paella': 0.023959173, 'house price little': 0.023958713}]",quite nice athmosphere inside. paella seems to be the speciality of the house. can totally recommend to get one. prices are a little bit above average but totally fair. house wine is good. good selection of desserts. very friendly staff.,"['inside', 'little', 'paella', 'price', 'dessert', 'wine', 'quite', 'house', 'seems']"
Taverna El Glop,0.0867514285714285,"[{'wife': 0.020291744, 'restaurant': 0.020290291, 'ok': 0.020289123}, {'ok': 0.011922423, 'wife': 0.011921575, 'restaurant': 0.011917205}, {'restaurant': 0.011923069, 'ok': 0.011922644, 'wife': 0.011912755}]","i had some mixed feelings before visiting that restaurant. was thinking it’s not really good, but my  wife decided to go here and i agreed.
the restaurant is good but have not only spanish dishes.
i love mussels marinara, stuffed aubergine is great, and here i got one of the best in my life grilled artichoke. pork sausage with haricots it’s ok. my wife told me that the pinup soup was ok too.
wine by glass is not good.","['ok', 'restaurant', 'wife']"
Taverna El Glop,0.1174333333333333,"[{'dining experience remember': 0.04764587, 'experience remember': 0.047641523, 'dining': 0.047637887}, {'dining experience': 0.04762486, 'vibe dining': 0.047624566, 'friend paella': 0.04762411}, {'friend': 0.04762421, 'indeed vibe dining': 0.04762322, 'dining': 0.047622148}]",a friend recommended this place for their paella and it was indeed great. the atmosphere and vibe made it a good dining experience. remember to make reservations!,"['vibe', 'remember', 'paella', 'experience', 'dining', 'indeed', 'friend']"
Taverna El Glop,0.0309552631578947,"[{'experience': 0.012371681, 'salty': 0.012359976, 'star': 0.012359354}, {'salty': 0.012362581, 'experience': 0.012359229, 'star': 0.012355402}, {'star': 0.021024257, 'salty': 0.021022351, 'experience': 0.021020316}]","three stars are entirely given to the secreto iberico steak because that’s the only thing i actually liked, and the rest of my experience there was really just at most a one star experience. the waitresses there clearly seemed as if they did not want to work and tried their best to ignore the customers. the black rice and cuttlefish was way too salty to even finish the dish. if you’re used to chewing tire-like salty squid, go ahead.","['experience', 'star', 'salty']"
Taverna El Glop,0.0681735294117647,"[{'amazing': 0.018912299, 'little insect second': 0.018888723, 'talking comment': 0.018887442}, {'amazing': 0.03256153, 'paella amazing delicious': 0.018609485, 'insect second': 0.018609256}, {'amazing': 0.018899111, 'croquette': 0.018876329, 'barcelona paella amazing': 0.018875675}]","talking about food? no comments, it was amazing! one of the best croquettes i have ever tried in barcelona! paella was amazing and the “secreto ibérico” was delicious! no words...however i had to go and get plates after almost 10 minutes waiting with our food on the table and my coffee came with a surprise, a little insect! would go back for a second chance!","['delicious', 'little', 'second', 'amazing', 'insect', 'paella', 'croquette', 'comment', 'barcelona', 'talking']"
Taverna El Glop,0.0411432432432432,"[{'paella': 0.013382584, 'try': 0.013354765, 'entree paella phenomenal': 0.013342582}, {'paella': 0.032361757, 'try': 0.022655161, 'restaurant packed waited': 0.012947743}, {'paella': 0.013363203, 'try': 0.013343337, 'started appetizer': 0.013338694}]","this place was amazing. we were a walk in and at first we were worried we wouldn’t get a table because the restaurant was packed, but we only waited 15 minutes for a table. we started off with the patata bravas for the appetizer and the chicken and vegetable paella for the entree. the paella was phenomenal and definitely worth the wait. i wish i had more time to come back here and try the seafood paella. a must try in gràcia! i recommended making a reservation in advance if you can.","['entree', 'phenomenal', 'paella', 'appetizer', 'packed', 'waited', 'started', 'try', 'restaurant']"
Taverna El Glop,-0.0105666666666666,"[{'seafood': 0.053444818, 'seafood ordered side': 0.030535828, 'average': 0.03053567}, {'seafood': 0.03127365, 'side average though': 0.031259745, 'fresh seafood ordered': 0.031255703}, {'filled fresh seafood': 0.031250738, 'side average though': 0.03125069, 'fresh': 0.031250484}]",we came for the seafood paella and was not disappointed. very flavorful and filled with fresh seafood. also ordered potatas bravas and croquetas on the side and those were average though.,"['though', 'filled', 'fresh', 'ordered', 'side', 'seafood', 'average']"
Taverna El Glop,0.098125,"[{'cheese book': 0.04765275, 'delicious eggplant': 0.047635835, 'eggplant': 0.047634285}, {'dinner': 0.047629174, 'delicious': 0.047625832, 'busy': 0.047622364}, {'dinner busy': 0.047642197, 'cheese': 0.047630507, 'cheese book': 0.04762942}]","best sangria i had in spain! delicious food, especially the eggplant and provolone cheese. highly recommend. recommend to book if going for dinner as gets busy!","['delicious', 'book', 'busy', 'dinner', 'cheese', 'eggplant']"
Taverna El Glop,0.0617727272727272,"[{'offering': 0.01886604, 'catalan specialty': 0.010783286, 'offering catalan specialty': 0.0107832495}, {'offering': 0.01088588, 'quality': 0.010874325, 'classic': 0.010873524}, {'offering': 0.010889182, 'city': 0.010878521, 'paella': 0.010875265}]","for me a classic in the city, offering good catalan specialties since the late seventies. this one is the original, in the heart of gracia neighborhood. salads, toast, grilled meat, calçots and now also rice options including paella. all of it keeps the good quality and excellent service. they know their job. offering also a nice daily menu at a fair price. the space has gotten popular over the years so it is a bit too crowdy now but still worth a visit.","['catalan', 'city', 'quality', 'specialty', 'offering', 'classic', 'paella']"
Taverna El Glop,0.0581974358974358,"[{'kitchen': 0.011242948, 'see business': 0.0112414155, 'business booming still': 0.01124011}, {'kitchen': 0.011252564, 'year see business': 0.011244307, 'cheek think': 0.011242439}, {'kitchen': 0.019499991, 'kitchen maximum': 0.011144487, 'still pork cheek': 0.011143877}]","my second visit after many years, good to see that business is booming but their food still good. i had bbq pork cheeks (i think) whatever it was it was delicious. house rioja just fine too. sat by the kitchen and enjoyed the staff joking around. you should book but there are two el glops, so make sure you choose the right one, and sit in the big room where the kitchen is for maximum experience!","['year', 'still', 'maximum', 'business', 'think', 'booming', 'cheek', 'pork', 'see', 'kitchen']"
Taverna El Glop,0.0334435897435897,"[{'salad': 0.011539858, 'goat cheese': 0.011521163, 'cheese': 0.011517832}, {'salad': 0.027319381, 'see': 0.019125843, 'goat': 0.019124918}, {'salad': 0.011538891, 'see': 0.011516042, 'goat': 0.011515532}]","the ambiance and history is a lot to take in. it’s a great meal after a morning at the segrada familia. the pictures in the restaurant depict what the segrada familia was back when it was first built. great to see. the food was great, everything felt like it had its personal touch, the goat cheese salad had you saying why don’t you put some salad in my goat cheese, in the states you would never see that amount in a salad. the ham over melon was fresh, the eggplant parm cleaned the plate,  i had ","['see', 'goat', 'salad', 'cheese']"
Taverna El Glop,0.04404,"[{'crowded': 0.08336989, 'central restaurant crowded': 0.08336537, 'book': 0.08335197}, {'restaurant crowded': 0.08334522, 'book coming': 0.08333965, 'restaurant crowded book': 0.08333502}, {'restaurant': 0.0833646, 'crowded book': 0.08334472, 'central restaurant': 0.08334045}]","good food, good service, central location.  because the restaurant is very crowded, you should book a table before coming.","['crowded', 'central', 'book', 'coming', 'restaurant']"
Taverna El Glop,0.0254575757575757,"[{'restaurant': 0.042024903, 'thing little': 0.016808098, 'thing little bit': 0.016808016}, {'restaurant': 0.017273055, 'barcelona': 0.017248528, 'see restaurant come': 0.01724783}, {'restaurant': 0.017251091, 'bit annoying long': 0.017245451, 'little bit': 0.017245408}]","i was looking for a good, catalonian restaurant.
here in barcelona, you will everywhere see restaurants, but when it comes to quality, it's not that easy to find something rlly good...!!!

anyways, me and my family have eaten there, rlly good, like it was so good.
the food is freshly made/cooked and the ambient of the restaurant is very traditional built.

the only thing that was a little bit annoying, was the long waiting time, but we were informed about it, from the waitresses and on the menu ","['bit', 'annoying', 'little', 'come', 'thing', 'barcelona', 'see', 'long', 'restaurant']"
Taverna El Glop,0.0581974358974358,"[{'kitchen': 0.019498903, 'book': 0.011143801, 'enjoyed staff': 0.011143639}, {'kitchen': 0.01124497, 'el': 0.0112422295, 'rioja fine sat': 0.011241121}, {'kitchen': 0.011258995, 'choose': 0.01124204, 'still pork cheek': 0.011241646}]","my second visit after many years, good to see that business is booming but their food still good. i had bbq pork cheeks (i think) whatever it was it was delicious. house rioja just fine too. sat by the kitchen and enjoyed the staff joking around. you should book but there are two el glops, so make sure you choose the right one, and sit in the big room where the kitchen is for maximum experience!","['still', 'rioja', 'staff', 'fine', 'book', 'enjoyed', 'cheek', 'el', 'pork', 'sat', 'choose', 'kitchen']"
Taverna El Glop,0.0334435897435897,"[{'goat': 0.011514932, 'salad': 0.011512974, 'see': 0.011505799}, {'see': 0.011568867, 'salad': 0.01155845, 'cheese': 0.011544522}, {'salad': 0.0273274, 'goat cheese': 0.01913049, 'cheese': 0.019123035}]","the ambiance and history is a lot to take in. it’s a great meal after a morning at the segrada familia. the pictures in the restaurant depict what the segrada familia was back when it was first built. great to see. the food was great, everything felt like it had its personal touch, the goat cheese salad had you saying why don’t you put some salad in my goat cheese, in the states you would never see that amount in a salad. the ham over melon was fresh, the eggplant parm cleaned the plate,  i had ","['see', 'goat', 'salad', 'cheese']"
Taverna El Glop,0.04404,"[{'central': 0.08333672, 'central restaurant crowded': 0.08333627, 'restaurant crowded book': 0.08333536}, {'book coming': 0.08333442, 'crowded': 0.08333411, 'book': 0.08333399}, {'restaurant': 0.08333534, 'coming': 0.08333411, 'central restaurant': 0.083333544}]","good food, good service, central location.  because the restaurant is very crowded, you should book a table before coming.","['crowded', 'central', 'book', 'coming', 'restaurant']"
Taverna El Glop,0.0254575757575757,"[{'restaurant': 0.042015865, 'little': 0.016809538, 'eaten': 0.016808767}, {'restaurant': 0.017262165, 'easy eaten': 0.017246531, 'eaten ambient': 0.017246103}, {'restaurant': 0.017329006, 'barcelona everywhere': 0.017251555, 'come': 0.017250653}]","i was looking for a good, catalonian restaurant.
here in barcelona, you will everywhere see restaurants, but when it comes to quality, it's not that easy to find something rlly good...!!!

anyways, me and my family have eaten there, rlly good, like it was so good.
the food is freshly made/cooked and the ambient of the restaurant is very traditional built.

the only thing that was a little bit annoying, was the long waiting time, but we were informed about it, from the waitresses and on the menu ","['come', 'little', 'restaurant', 'everywhere', 'ambient', 'easy', 'barcelona', 'eaten']"
Taverna El Glop,0.1114,"[{'palatable paella': 0.017568635, 'relaxed bunch': 0.017567635, 'youngster singing judgment': 0.01756606}, {'singing': 0.017549276, 'enjoyable evening glop': 0.017548935, 'wine served cheap': 0.01754878}, {'experience': 0.017549913, 'bunch italian': 0.017549371, 'jovial': 0.017548958}]","we had a really enjoyable evening at the glop. the wine, served in a porron, was cheap and palatable, the paella was scrumptious and filling, the atmosphere jovial and relaxed with a bunch of italian youngsters singing against better judgment. . a proper tavern experience.","['palatable', 'served', 'italian', 'jovial', 'youngster', 'judgment', 'cheap', 'enjoyable', 'evening', 'relaxed', 'paella', 'experience', 'singing', 'glop', 'wine', 'bunch']"
Taverna El Glop,0.043516129032258,"[{'walked': 0.015433921, 'lunch el': 0.015404108, 'park': 0.015403092}, {'walked': 0.026615256, 'na': 0.015214269, 'glop': 0.015213752}, {'walked': 0.015402016, 'traditional amazing': 0.015392249, 'black rice': 0.015390717}]","this is definitely the right choice if you wanna experience a local food in an environment full of personality. this taverna looks to be a very traditional one and they have amazing paellas and black rice. i highly recommend. we walked from the cathedral (sagrada familia), had pause for lunch at el glop, then walked up to the park guel.","['black', 'traditional', 'lunch', 'amazing', 'el', 'walked', 'glop', 'na', 'rice', 'park']"
Taverna El Glop,0.0446416666666666,"[{'though cant': 0.022225142, 'took half': 0.022224631, 'person requires minimum': 0.022224076}, {'requires minimum': 0.022231499, 'person': 0.022230778, 'though': 0.022229102}, {'cant eat': 0.022232834, 'requires': 0.022231748, 'closed': 0.02222904}]",the seafood paella was delicious. it took about half an hour but was well worth the wait. the price is €15 per person and requires a minimum of 2 people. 3 out the 4 of our mussels were closed though (you can't eat them).,"['though', 'cant', 'took', 'person', 'minimum', 'requires', 'closed', 'eat', 'half']"
Taverna El Glop,0.0,"[{'wok': 1.0}, {'wok': 1.0}, {'wok': 1.0}]","паэлью ели впервые, рис с морепродуктами, приносят сковороду, там где-то на 4 человека.все не съели. очень вкусно и не сухо, морепродуктов очень много, это тебе не совок. цена 30 евро на двоих. рекомендую!
взяли сангрию, продаётся минимум 1 литр(кувшин), стоит 11 евро, но в чеке посчитали 12, спорить не стали. подсказка #1, чаевые оставлять в испании не нужно, многие об этом не знают. все меню на фото прикрепляю. подсказка #2, в любой wok ресторане паэлья ужасная, дрянь полнейшая. пробуйте тольк",['wok']
Taverna El Glop,0.098935294117647,"[{'favorite grilled cheese': 0.06666715, 'favorite': 0.06666698, 'paella': 0.066666916}, {'cheese paella': 0.06666843, 'paella fish': 0.06666749, 'cheese paella fish': 0.066667356}, {'cheese': 0.06666767, 'cheese paella fish': 0.06666746, 'cheese paella': 0.0666673}]","everything was very good! the favorites of our table were the grilled provolone cheese, the paella, and the fish soup! very nice service — i would highly recommend going!","['favorite', 'paella', 'fish', 'cheese', 'grilled']"
Taverna El Glop,0.0473047619047619,"[{'crowded night reservation': 0.020846754, 'reservation': 0.02084367, 'night reservation': 0.020842016}, {'sangria': 0.020836882, 'delicious seafood paella': 0.0208362, 'enough': 0.02083618}, {'put dent': 0.020845484, 'sangria served': 0.020842504, 'seated': 0.020840712}]","was lucky enough to get seated on a crowded night with no reservation. sangria is only served in the carafe but was delicious. seafood paella was so big, two of us barely put a dent in it. come hungry!","['crowded', 'delicious', 'served', 'reservation', 'put', 'enough', 'night', 'dent', 'paella', 'seafood', 'sangria', 'seated']"
Taverna El Glop,0.0689636363636363,"[{'fresh': 0.083334684, 'updated': 0.08333467, 'paella': 0.08333407}, {'paella': 0.08334026, 'fresh updated price': 0.08333766, 'fresh': 0.08333723}, {'price': 0.083335236, 'paella portion fresh': 0.08333419, 'portion': 0.08333418}]","the inkfish paella was really good! big portions and fresh seafood.

here is menu with the most updated prices.","['updated', 'fresh', 'paella', 'price', 'portion']"
Taverna El Glop,-0.0014444444444444,"[{'wine': 0.020836215, 'already': 0.020836074, 'ask booking advance': 0.02083575}, {'ambience': 0.020843914, 'looked annoyed': 0.02083693, 'already typical': 0.020836221}, {'according': 0.02084518, 'already typical': 0.020844514, 'reminded': 0.020843603}]","we went as a big group and did not have an option to ask for a group menu even when booking in advance. stuff was rude. he did not smile and looked very annoyed when we reminded him to bring the glasses because we had the wine on the table already for some time. food is good, typical catalan and the ambience is according to it.","['looked', 'typical', 'already', 'ask', 'advance', 'booking', 'annoyed', 'according', 'reminded', 'wine', 'ambience']"
Taverna El Glop,0.0417652173913043,"[{'different salmon al': 0.027789384, 'bit': 0.027784888, 'slow busy': 0.027784547}, {'quality': 0.027782695, 'bit slow busy': 0.02778103, 'local': 0.02778065}, {'quality bit': 0.027791677, 'spain expect different': 0.027791375, 'cozy local high': 0.027791278}]","super cozy, local place with high quality food. service was a bit slow but it’s a busy place and it’s spain so i wouldn’t expect much different. highly recommend the salmon al cava and arroz senyoret","['salmon', 'bit', 'local', 'different', 'slow', 'quality', 'spain', 'busy', 'al', 'expect', 'high', 'cozy']"
Taverna El Glop,0.01505,"[{'hour': 0.018897105, 'order': 0.018897086, 'told': 0.018886419}, {'told': 0.018898282, 'eat': 0.018891912, 'hour': 0.018890116}, {'eat': 0.031254295, 'order': 0.031252287, 'told': 0.03125222}]","we didn’t get to eat here because no one took our order, we waited for half an hour, this after they told us that we can eat there only if we finish in one hour because afterwards every table is booked. i told the waiter twice that we are ready to order but he kept telling us “just a moment”.","['eat', 'order', 'hour', 'told']"
Taverna El Glop,0.086725,"[{'finish': 0.030313738, 'managed finish loved': 0.030312555, 'ordered paella plate': 0.030311693}, {'staff': 0.030306792, 'managed': 0.030306768, 'plate': 0.030306647}, {'dinner ordered paella': 0.030321108, 'two managed': 0.030320529, 'two managed finish': 0.03031512}]",came here to grab early dinner and we ordered paella. the plate was so big for two but we managed to finish since food was really good! loved the wine as well and staff is very nice!,"['finish', 'loved', 'staff', 'two', 'dinner', 'ordered', 'managed', 'paella', 'plate']"
Taverna El Glop,0.1130285714285714,"[{'access': 0.025644133, 'paella': 0.025643202, 'easy small step': 0.025643107}, {'staff paella rabbit': 0.025647776, 'rabbit amazing': 0.025647514, 'small step door': 0.025646709}, {'step door': 0.025651574, 'tasted': 0.025650842, 'amazing': 0.025649494}]","great staff, the paella and the rabbit was an amazing fully tasted, i highly recommend this place, the restaurant is not wheelchair access but was easy to get through the small step at the door. thank you all the waiters for the service","['tasted', 'staff', 'amazing', 'small', 'door', 'access', 'paella', 'rabbit', 'easy', 'step']"
Taverna El Glop,0.0970032258064516,"[{'amazing': 0.01963254, 'fancy candlelight honest': 0.019630266, 'detail notice care': 0.019626344}, {'candlelight honest': 0.019612214, 'reservation': 0.019612143, 'candlelight': 0.019611886}, {'day reason': 0.0196134, 'notice': 0.019612173, 'original authentic': 0.019612076}]","the service is exceptionally good!
they are stressed but in the little details you notice, they care for your wishes.

the food was amazing, original and authentic! don’t expect like fancy candlelight but honest and good kitchen!

you should make a reservation one or two days before.

the very best reason for me to come back to barcelona!","['day', 'fancy', 'reason', 'amazing', 'reservation', 'candlelight', 'original', 'honest', 'detail', 'notice', 'authentic', 'care']"
