place_name,review_text
Pizza Local,
Pizza Local,Fantastic and very friendly
Pizza Local,
Pizza Local,
Pizza Local,"Great atmosphere, very kind and smiling staff.. The eggplant pizza was awesome and special... Also a glass of wine for  3.5 where else? Worth it!!!"
Pizza Local,Serveur magnifique et bien sur la nourriture incroyable aussi
Pizza Local,"Really good Italian pizza in the middle of Barcelona. The staff is super nice and accommodating, the place is very clean and well decorated. Definitely worth a visit."
Pizza Local,"My girlfriend and I had the tonno cipola Pizza and the Burrata one. The pizzas were amazing and crusty. When we arrived there were a lot of people doing queue, but the waitress handling it did an amazing job and was very kind and managed it super well. Kudos to her and all the team that was in a rush but kept a high quality service"
Pizza Local,"Super tasty and fast and nice service, would definitely go again"
Pizza Local,
Pizza Local,"One of the best pizzas in Barcelona. The second time we have dinner here, the treatment from the chestnut farmers is 10. Watching how the cooks work is very entertaining. There is no 2 without 3  better to book!"
Pizza Local,
Pizza Local,"This was one of the best pizza place I ve been into, and many of them were in Italy. If you want to eat in Barcelona, especially pizza, go to this place! Food"
Pizza Local,
Pizza Local,
Pizza Local,
Pizza Local,Best Pizza ever
Pizza Local,
Pizza Local,Very good pizzas and very friendly service.
Pizza Local,
Pizza Local,Just the best pizza! You will not be disappointed!
Pizza Local,
Pizza Local,
Pizza Local,Honest food and in terms of quality and price everything is wonderful!!!
Pizza Local,GF food place. Nice and helpful staff. Large and tasty pizza. I recommend it for gluten-free people. Dietary restrictions: Gluten-free food
Pizza Local,
Pizza Local,"Very tasty pizza and I recommend everyone to try it, you wont regret it."
Pizza Local,Super tasty pizza! I especially liked the one with arugula
Pizza Local,"Amazing pizza, and the staff were so lovely and friendly"
Pizza Local,"Recently, I had the pleasure of dining at a charming pizza restaurant in Barcelona, and it was an experience I wont soon forget. The pizza was, without exaggeration, the best Ive had in a long time. Each slice was a perfect harmony of flavors, with a crust that was just the right mix of crispy and chewy, topped with fresh, high-quality ingredients. But what truly set this dining experience apart was the service. The lady who served us was absolutely amazing. Her warmth and genuine kindness made us feel right at home, and she went out of her way to ensure we had a great time. It was clear she cared deeply about the food and our experience as customers. Our evening was filled with fun, laughter, and, of course, incredible pizza. This restaurant is a must-visit for anyone in Barcelona looking for an unforgettable meal."
Pizza Local,
Pizza Local,
Pizza Local,"Pizza of the chef menu highly recommended!! Its so delicious ^^ The dough is thin and chewy, and the toppings are reasonably generous and have a harmonious taste. The chef is professional. It goes well with Clara Lemon Beer. I went at 9 oclock on a weekday and there were plenty of seats. Next time I come to Barcelona, I will come again."
Pizza Local,Very good pizza and good service.
Pizza Local,"The food is really good in Barcelona, but Ill leave the only 5-star review here! Really delicious pizza, even gluten-free!"
Pizza Local,"Carrer de lArgenteria, very touristic, 70 meters from Via Laietana and the Jaume I metro station (line 4). Italian pizzeria, Neapolitan. Charming space, old interior, and comes decorated. Very good pizzas, one of the best Ive found in BCN, and popular prices. Good friendly and fast service (well, the usual). I have eaten there a few times in the last year, since I met her. Highly recommended."
Pizza Local,Highly recommended!
Pizza Local,"It s a very hip and delicious pizza place. The pizza is cooked right away and comes out quickly and is delicious!! The dough is chewy and delicious. The price is also cheap. The pizza I ordered was what many Koreans order after reading the reviews, and it was spicy and delicious. Also, the staff is quick and all the servers are friendly. And its kind of hip This is a memorable restaurant during my trip to Barcelona."
Pizza Local,"Good food at a reasonable price in a pleasant and very well located place, Carrer de lArgenteria (one of the streets that leads to the literary Cathedral of the Sea, that is, Santa Maria del Mar). Excellent service. Excellent and honest: I was going to order two dishes and the waitress told me (quite gracefully, by the way) that she thought it was too much and that I should order one dish and then, if I was still hungry, another (it was not necessary) and/or a dessert (yes: homemade tiramisu). In short, highly recommended."
Pizza Local,
Pizza Local,Excellent   and fast service
Pizza Local,"I tried the Turtufo pizza, and it was delicious, just I didnt like the egg yok in the middle."
Pizza Local,"Super central location, pretty good Neapolitan pizzas and friendly and very fast service. Right price."
Pizza Local,"The pizza was delicious, but too burnt. Nice service, nice atmosphere."
Pizza Local,"Amazing pizza, service, and atmosphere.  What more could you want?"
Restaurant La Taverneta Barcelona,Food took foreeeever like 1h to be served. Was average too.
Restaurant La Taverneta Barcelona,A brilliant night out with the family. Great food and lovely service. Highly recommended
Restaurant La Taverneta Barcelona,"Top, des serveurs parlent francais, vins bons, pas des grosses quantites mais en accord avec le prix et tres tres bon, avec des plats typiques, je recommande les yeux fermes !"
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,"Found our 1st night, liked it so much went a 2nd time."
Restaurant La Taverneta Barcelona,Delicious food with friendly staff and affordable food options for everyone.
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,"Tres bon restaurant, dans une ambiance chaleureuse et familiale !"
Restaurant La Taverneta Barcelona,great place to eat in Barcelona
Restaurant La Taverneta Barcelona,"Very friendly, quiet restaurant. Good food."
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,"Nous avons passe un tres bon moment en famille. Nous avons tres bien mange, tapas, poisson, legumes, et laccueil a ete chaleureux, merci a Alcides, rencontre a cette occasion et qui a pris le temps dechanger avec nous. Nous recommandons +++"
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,"Very good real sangria with lot of fruits. Best I have tried. Service was so nice, I regret I left so little tips, but after that sangria I forgot how to count! Highly recommend!"
Restaurant La Taverneta Barcelona,"Tout etait incroyable, que ce soit la nourriture ou le service! Merci beaucoup, on reviendra"
Restaurant La Taverneta Barcelona,Staff were super friendly and welcoming! Food was delicious.
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,"Just a few steps from La Rambla, I will definitely come back here again. The food was excellent - the salmon and risotto melted in your mouth. The staff also spoke English. If you like space, you may find it a bit cramped. I recommend!"
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,"Local restaurant, very good and warm Great welcome, impeccable service and very friendly boss Thank you for this lovely moment"
Restaurant La Taverneta Barcelona,"I dont know, I saw it in Chicote and it looks delicious"
Restaurant La Taverneta Barcelona,"Accueil souriant, nourriture excellente, quantite au rendez-vous. On avait teste le 1er soir de notre arrivee et on est y revenu le dernier jour. Le resto ne paie pas de mine mais allez-y !"
Restaurant La Taverneta Barcelona,very nice owner and nice quick service
Restaurant La Taverneta Barcelona,"Great place, very tasty!"
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,Very tasty cuisine at an affordable price.
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,IT IS THE BEST RESTAURANT IN THE WORLD AND PART ABROAD
Restaurant La Taverneta Barcelona,Super slow service. It is a bit cold inside. Food is ok...if you wait for it for over an hour Food : 3/5
Restaurant La Taverneta Barcelona,The service is really slow
Restaurant La Taverneta Barcelona,"We came in for a drink, decided on some tapas and ended up staying for diner...Great food, great staff and great atmosphere. Loved the ecclectic playlist  . Wish I could comliment you all in Catalan."
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,"Everything was delicious, the service was nice, the place was not touristy but wonderful. We recommend it wholeheartedly"
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,"I visited twice during my trip to Spain. The octopus melts the moment you put it in your mouth. Fried baby squid is crispy on the outside and moist on the inside. Its a little salty for me, but its delicious. On both visits, the staff was friendly and the atmosphere was cozy and nice. I also had paella on my first visit, and it was delicious."
Restaurant La Taverneta Barcelona,Quality service and very good food! The restaurant staff is very friendly. Thanks for everything
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,"Personnel accueillant, sympathique et cuisine de qualite. The place to be !"
Restaurant La Taverneta Barcelona,"Superbe experience : cuisine delicieuse, service chaleureux et formidable, tres bonne ambiance. Je recommande fortement !"
Restaurant La Taverneta Barcelona,Le prix de certaines specialites etaient un tout petit peu plus cher que ce qu on a pu voir mais c etait tres bon et le service tres agreable
Restaurant La Taverneta Barcelona,"Super nice and comfortable place in the center, and with more than affordable prices! Friendly, welcoming service and delicious cuisine. The first paella of my life was super positive thanks to the choice of this restaurant. Maybe a little slow in preparation, but I dont actually know how long it takes to prepare this kind of dish. Anyway, highly recommended!"
Restaurant La Taverneta Barcelona,"The taste was so good that I visited it twice during my trip to Barcelona. I ate fried squid, paella, and pork belly, and the taste of the food was by far the best. Clara beer was also very tasty and I felt friendly."
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,"Return to the Tavern and feel the same cordial, friendly & cool treatment from the waiters! The food is always delicious, we love their menu!! Its people and its environment are very good. A quiet street to chat and rest after a day of shopping downtown!"
Restaurant La Taverneta Barcelona,"The food is delicious. I ate paella, octopus, fish, hamburgers, gambas, etc. and it was generally delicious. However, the lamb had too much fat, and the pork ribs were also high in fat, so I didnt recommend it. Ive never tried steak, but I think its similar. In conclusion, if you focus on seafood and paella, excluding meat, I think the average Korean palate will generally like it. Spanish restaurants usually open for lunch at 1pm, but this one opens early. The staff is friendly and there is an English menu. My family came here twice to eat. Recommended for a Gothic Quarter meal."
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,Very good service and very good food. They let us be inside with the dog. We will repeat!
Restaurant La Taverneta Barcelona,Couldnt fault this place for value for money.  Very helpful staff who were happy to add / change the options to suit individual preferences.
Restaurant La Taverneta Barcelona,"We had lunch this afternoon and it was very nice. Both the food, service and chefs. We will repeat. Next day vegan burger."
Restaurant La Taverneta Barcelona,"The food was great, and the service was very friendly, we will return. Thank you"
Restaurant La Taverneta Barcelona,"An amazing find in a city full of great places to eat, this stood out as one of the best. Reasonable prices, casual atmosphere and stunning food. The staff were the perfect mix of attentive without being overbearing and the kitchen run fantastically with dishes arriving quickly. Its small so I would imagine later on the year a booking would be advised (we visited in January). Definitely one to add to a list of must eat here if you are in Barcelona."
Restaurant La Taverneta Barcelona,Food
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,Everything was awesome Service nice and price also I recommend Food : 5/5
Restaurant La Taverneta Barcelona,"Good service and delicious food. Order the green peppers, the grilled octopus and the entrails. Also the cheese dessert. Vegetarian options: Many vegetarian options Parking: There is no parking Wheelchair accessibility: Yeah."
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,Great place. Delicious food and pleasant service.
Restaurant La Taverneta Barcelona,Super serveuse parlant francais. Super arrangeante. Bon. Un bon moment
Restaurant La Taverneta Barcelona,"Very tasty food, nice service and decent prices. Recommend!"
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,"I used to be a regular at this place, but I WILL NEVER GO BACK. Some dishes have raised up to a 50%, but they dont reflect the quality of the dishes. The price is what you would find at a good, refined restaurant, not at a fairly basic local restaurant as this one. Also I was served a main course, but the portion was of a starter. Our dishes were overcooked, over fried and cold by the time they arrived. Spending a little more I can go to a good restaurant. I am very sad to lose a local restaurant, but it has become  a tourists trap."
Restaurant La Taverneta Barcelona,"Simply Amazing food, good service very happy"
Restaurant La Taverneta Barcelona,"A gem in the center of the city. The terrace is quiet, the food is delicious and the waitresses are very nice :)"
Restaurant La Taverneta Barcelona,Very delectable Mediterranean cuisine that is affordable. Recommend trying the smoked sardine dish. Restaurant is easy to find. Located behind citadine at la ramblas and look for the decathlon store
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,"Went here today. Took a while to take our order. Then food took forever to arrive. It was freezing inside too and took ages to turn the heating in. I ordered the Escalivada with gratin goat cheese and my partner ordered paella. Both were very disappointed with our food. No flavour, cold and dull. I don t know how they have such good ratings, it was drab as hell. Don t go here!"
Restaurant La Taverneta Barcelona,"we went in the afternoon after shopping and sat on the pedestrian street, nice food, the children very helpful, important that they spoke English, in a quiet place despite being close to the market."
Restaurant La Taverneta Barcelona,Service was terrible... food was good. Price was OK. Food
Restaurant La Taverneta Barcelona,Restaurant with a cozy atmosphere and very good food. Very few restaurants with this quality in the area.
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,"I went to run some errands downtown with my wheelchair handbike. I got hungry and just leaving the Decathlon in Ciutat Vella I found this restaurant. The waitress, Sarah, was very attentive and opened the door for me to enter. I left the handbike at the entrance and he arranged a table for me, perfect for a wheelchair. I was hungry and wanted to eat something quickly, so I took advice. First, Baba Ganush with pita bread and second, beef burger with homemade fries. Everything was excellent. I plan to return and I recommend it not only for the food, but also for the attention and for being an oasis in the middle of the hustle and bustle of the center."
Restaurant La Taverneta Barcelona,"I came back in February. The first Spanish octopus dish I tried was so soft and delicious. It was perfect with cool Clara, paella, traditional Catalan wine and a friendly waitress. I went there in February. The Spanish octopus dish I tried for the first time was so tender and delicious. The refreshing Clara, paella, traditional Catalan liquor and friendly waitress were all perfect."
Restaurant La Taverneta Barcelona,"We had paela, pulpo, fried enchovies with good wine. Restaurant with local peoples and great service. They were understanding with my allergies. My mother and i enjoyed the food and moment. Dietary restrictions: Allergic to shellfishes"
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,Bon restaurant. Vite servi
Restaurant La Taverneta Barcelona,veal steak and octopus with garlic mushrooms were great. will come agaib
Restaurant La Taverneta Barcelona,"Tapas in Barcelona It was the best. Potato dish, Gambas, Mushroom risotto, Tinto, Sangria Everything is delicious"
Restaurant La Taverneta Barcelona,"The place is very cozy and the treatment is very pleasant and close. Well located, delicious food, well prepared and very good value for money."
Restaurant La Taverneta Barcelona,"Experience culinaire exceptionnelle a La Taverneta, Barcelone Lors de ma recente visite a Barcelone, jai eu le plaisir de diner a La Taverneta, et je dois dire que lexperience a ete absolument merveilleuse. Ce restaurant est un veritable joyau cache dans la vibrante ville de Barcelone. Des mon arrivee, jai ete impressionne par latmosphere chaleureuse et accueillante du restaurant. Le decor est a la fois elegant et confortable, creant une ambiance parfaite pour un repas decontracte mais raffine. La carte propose une excellente selection de plats, alliant tradition et innovation. Jai particulierement apprecie, qui etait prepare a la perfection. Les ingredients etaient frais et de haute qualite, et chaque bouchee etait un delice. Le service etait impeccable. Le personnel etait attentif et courtois, veillant a ce que chaque aspect de notre repas soit parfait. Ils etaient egalement ravis de partager des recommandations et des informations sur les plats, ce qui a enrichi notre experience culinaire. Je ne saurais trop recommander La Taverneta a quiconque recherche une experience culinaire authentique a Barcelone. Que ce soit pour un diner romantique, une sortie en famille ou entre amis, ce restaurant est certain de vous impressionner."
Restaurant La Taverneta Barcelona,Very nice Taverneta....really good food and friendly waiters
Restaurant La Taverneta Barcelona,"Given that I have no terms of comparison with what we ate, but I can say that both the paella and the sangria satisfied our palate... Really tasty and of good quality... The waitress, Jmena, was also very kind .... Advise!"
Restaurant La Taverneta Barcelona,"Super restaurant avec des plats typiques delicieux, personnel tres agreable et ambiance cosy"
Restaurant La Taverneta Barcelona,Tres bon restaurant
Restaurant La Taverneta Barcelona,Loved the seafood paella! They don t skimp on the seafood.
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,"We came across this Taverneta by chance after an evening walk and decided to have something to eat there. For fish and chips we decided on bread with tomato and a platter of Iberico ham and chorizzo salami. We drank a jug (1.5l) of sangria. Everything tasted very, very tasty! However, the ham and salami seemed a bit expensive for  14. The taste was still very tasty, the service and the ambience were excellent! It was the best fish & chips we have ever eaten! Even though our combination was a bit wild, we would order it that way again"
Restaurant La Taverneta Barcelona,"Tout etait impeccable ! Nous etions 3 et avons pris du poulpe, du saumon et des cote de porc. Et egalement une delicieuse Sangria. Tout etait delicieux et le service etait impeccable. Nous reviendrons sans hesiter lors de notre prochaine visite a Barcelone"
Restaurant La Taverneta Barcelona,
Restaurant La Taverneta Barcelona,Stopped by this resturant and it was lovely. Atmosphere and vibe is lively but relaxing and the food was delicious. I got the pork ribs which were tender and juicy while my mother got the lamb rack which was cooked to perfection. Prices are very very reasonable and staff are fast and nice. Overall wonderful food and would definetly recommend.
Restaurant La Taverneta Barcelona,Family and traditional restaurant
Restaurant La Taverneta Barcelona,"Good place. The curry chicken with rice is wonderful! Very tasty. And the green peppers are top, and the portion is huge. The waiters know English. Very fast and friendly service. We are very satisfied :)"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Spectacular place. Delicious pizza, perfect lasagna. Excellent atention."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Go to poblenou, this one is not the same quality of food or service"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"If you want to eat a good pizza in the center of Barcelona, I recommend going to this restaurant!"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Good pizza, good atmosphere, super service. Nice place, the aperol spritz type drinks should be improved"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,The place is beautiful...the girls were very friendly and the coffee was spectacular...we also ate a glass sandwich that was delicious
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Its a  meh  chain . It bothers me that they are sold like a big deal but there are hundreds of authentic Italian pizzerias in Barcelona
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,We ordered a takeaway pizza. Very good service: fast and pleasant. Pretty fair pizza. For the price (+ 15) it was not at the level of other pizzerias in the neighborhood.
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Bad service, I orded two pizzas and they missed one and they didnt care at all."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Complete and economical menu!!!
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Great pizza
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Very good pizzas and the desserts are highly recommended.
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Pizzeria Madre Lievito is an Italian restaurant and is a very good alternative to eat in the Passeig de Gracia / Mallorca area. The restaurant is open all day, where you can eat Pizzas, Focazzias and other typical Italian products, all delicious. At noon they offer a full menu for a more than good price, and if you only want Pizza, Drinks and dessert you can also thanks to their option. Upstairs they have an interior room, as well as a table for 8 people, I highly recommend it, it is secluded from the rest and eating there is a top experience. Outside they have a small terrace, it is more for having something quick. The service is excellent, young, friendly and eager staff. The price is good for the area and the quality of the product they offer. You can pay with an Edenred card. I am sure that I will return"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"We couldn t try anything other than pizza; 2 starts only for pizza and normal beer; didnt have many options in the food and drinks, dont know why.. they couldnt give us the right advice because the waiter didnt speak English We waited about 10 minutes for the bill, in the end we didn t receive it and went to pay at the bar, it seemed like the waiter forgot about us, although there were only 2 tables occupied..."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"As an Italian, I can say this is not pizza. Very disappointed really, i live nearby but wont ever order anything there anymore. There is much better choices around. Food"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Acceptable and a little expensive, I went to have a drink and it seemed very fair to me that what we ordered took a while for them to come and give us the change."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Ive never had a pizza like this before, a pizza raw on the inside and completely burnt on the top and bottom. The ambience is really nice. The prices are high. My Diavolo pizza had about 5 grams of salami."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Very friendly staff, always attentive and everyone had a smile. Quality and freshness in the food. You could tell in the taste that everything was fresh."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,The cardboard was tasty but the dough was not recycled.
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"We have ordered 8 pizzas for a birthday. The dough is very good, when do the rest of the ingredients arrive?"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"The worst garbage I have ever eaten in my life, I dont think I would eat it even if I were a participant in the snow society."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Food: I ordered a carbonara pizza. Dry pizza, dry cheese, they didnt have original guancciale, it was excessively salty. Service: Fatal, the waitress made mistakes with all the drinks and did not work with pleasure. I asked him to recommend me between two dishes and he didnt say anything waiting for my decision. Then, when serving the drinks and noticing his lack of experience, he spilled a glass of red wine on me, it was terrible because it actually happened due to malpractice. At the restaurant they did not apologize and did not offer anything in exchange for the inconvenience. Normally, with an accident like this, so that you dont feel so sad, they usually give you some love, a discount or something to cheer you up, but I had a bad time. In speaking to the people at checkout they have been really curt about the situation, saying you just have to wash them and its no big deal. The truth is that it seemed like a terrible deal to me. Atmosphere: No atmosphere I DO NOT RECOMMEND THIS SITE"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Good food, fair prices!! Go Inter!!!"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Good site!
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Today I was with my partner to eat a pizza and what a disappointment the pizzas were burnt on the bottom. Gentlemen, the burnt taste of a dough cancels out everything. Being so professionals you had to know that."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Very good pizzas and focaccia. Very friendly and attentive!
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"We all ordered pizza and they were all delicious, they have many types. I had the one with stracciatella and pesto, very rich in flavor, despite being a little too salty due to the pesto. My sparkling water was  degassed  (as if it had been evaporated) Despite this, very good quality/price! 17.5 with 2 waters and a pizza."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"My favorite Italian in Barcelona! Casual atmosphere with the best Italian food Ive had in the city. The provoleta with traditional focaccia is the best Ive ever had; I also highly recommend the pizza, mushroom risotto, lasagna and Nutella ice cream. My family and I love it and we are frequent customers."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"The restaurant has a full menu, half menu or a la carte service. Market prices. Fast service. Attentive staff. Extra-large and well-seasoned pizzas. You can eat on the terrace, at the bar or on the first floor at cozy tables. Parking: Difficult to park on the street but there are several parking spaces nearby Kid-friendliness: It is not advisable to go with children because they do not have free space to move Wheelchair accessibility: There is no problem on the terrace, but it is not accessible to the first floor"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Not to go expressly, but if it matches you, its not bad. You eat well and not very expensive."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Awful!!! Pizzas that came out cold, others burnt and the most amazing thing is that they were all chewing gum... Never again... There are a thousand better places in Barcelona."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Phenomenal atmosphere, we celebrated a birthday and it was very fast and comfortable   I will be back for sure"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,AMAZING!!!!!
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"We ordered delivery through Globo for a two for 1 offer, we only received one pizza (quite cold by the way) and a certain Rich from the Globo assistance service has not helped us, it seems more like they are taking you for a ride. by.globos support chat...The.quality has gone down a lot now.we do not recommend it..."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"We had dinner by chance without any reservation in the middle of December, I must say that it is one of the worst pizzas we have ever had in our lives. The salad was also horrible. The staff treatment has been good and so has the atmosphere. We muddled through since we had nowhere to eat but we wont be back when were in Barcelona."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Good Neapolitan pizza with decent prices. Of course, all in Spanish. No respect for being a restaurant located in Catalonia. We will not go back."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Pizza had a nice flavour but base was burnt and mushy. Atmosphere non-existent and service beyond poor! Far better to visit in Barcelona
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Everything was excellent, we enjoyed the food and the service. We will return without a doubt! The waiter a 10 and the pizzas another 10! Many thanks for everything!"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"We had seafood paella, pasta, tapas and pizza. Food was very good and the service also! Kid-friendliness: Waiters are very friendly and talk to kids also."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"They sent my order wrong, and mixed salad with Milanese, so the salad arrived all wet and hot"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Real Italian pizzeria. Friendly and prepared staff. We tasted the pizzas. Excellent. Low prices for Barcelona. We will be back.
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Boxing Day. Inside there were only three full tables. They make us wait an hour and the pizzas that arrive are like this. Pizza? I would say no. Not even an apology for the delay, a discount, nothing. We had to point it out to him. If they want to give priority to take-away pizzas, then they should close the restaurant."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Our favourite pizzeria in Barcelona        very tasty ! And very nice service
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Magnificent food with a wealth of good service and friendliness
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"We were a group of 10 people and it seemed like a real disappointment. The pizzas were bubblegum, low quality ingredients in general. The eggplant parmigiana did not have a good flavor and was very heavy. Not to mention the wine, both the white and the red that they offer you, both very bad. We love Italian wine but this one was not good at all. (We attach one of the pizzas we have ordered)"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"I placed an order on 12/12/2023 at 11:10 p.m. via Uber, and WITHOUT the delivery man being late, they came frozen, two very small pizzas, without buffalo or basil, they practically made fun of me. It seems that the typical Italian, who thinks he is very alive, wanted to laugh in my face. I put it on Google because the person who did this is a scoundrel."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"I was told that it was the best pizzeria in Barcelona, so I had high expectations. Well, in the end I dont have the same opinion as others. The place is very nice and the service is very good but in my opinion there are other better places."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Brilliant. The pizzas are delicious and baked in the oven. The staff is very nice and the place is cozy. The price is right and the pizzas are complete. My daughter ordered spaghetti carbonara and she also loved it. Recommendable Vegetarian options: There are vegetarian options on the menu.
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"We stopped here for lunch as we wanted authentic Italian food. I had lasagne which was probably the best I have ever had .. superb! Others had pizza which was lovely, and the pasta carbonara and bolognese were delicious also."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,The best waiter on the world his name is Nicco. He makes us very happy so that is the reason why we will be back always when be in Barcelona.
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Wheelchair accessibility: Esta a pie de calle Food
